date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-06-09,19959668.16,3944,220448000,4.69,6438540,15150,20.08963051
2016-06-10,20858755.99,3620,219324000,4.84,6975970,14875,20.23277494
2016-06-11,30007051.85,3760,225407000,5.01,10294700,13475,20.56711783
2016-06-12,27912948.79,3650,234022000,5.33,13753200,15225,24.05214114
2016-06-13,56353727.55,4839,250146000,5.29,8668280,15075,28.6175284
2016-06-14,47139746.86,5530,245165000,5.2,8488220,14375,38.89841532
2016-06-15,43931671.12,5333,241446000,5.24,3917000,14025,27.24013961
2016-06-16,41590533.04,4994,242907000,5.66,9930590,14775,25.14679038
2016-06-17,44193030.91,6116,262382000,5.59,12383200,14625,24.79148762
2016-06-18,133715744.1,6739,259298000,5.56,7878070,13925,25.11602325
2016-06-19,45557392.27,4307,257369000,5.59,3760240,16375,22.365308
2016-06-20,27290603.92,4088,260458000,5.29,4154880,15850,17.92317659
2016-06-21,26018867.42,4643,244250000,4.82,11984800,14200,22.01664062
2016-06-22,36653598.7,5379,223663000,3.91,11522400,14625,24.55611186
2016-06-23,39784831.65,5249,181586000,3.85,11138900,14050,23.38386702
2016-06-24,70869123.47,7012,178563000,4.28,9364750,12975,23.93071403
2016-06-25,60158739.03,5548,198221000,4.23,6057000,13700,21.63193754
2016-06-26,35975015.78,4440,196813000,4.07,4480920,14150,20.14715138
2016-06-27,35993674.63,4139,187984000,4.12,2749620,12525,19.99757168
2016-06-28,29781947.49,4129,192051000,4.1,2867420,16100,19.62585121
2016-06-29,36371532.24,4321,190440000,4.06,2211450,15175,19.63640606
2016-06-30,25770389.12,4850,189371000,4.19,2864910,14900,20.42070113
2016-07-01,25490118.44,4402,194823000,4.26,6987180,14175,17.08240867
2016-07-02,38030115.43,4294,198801000,4.59,16646200,14125,21.35356971
2016-07-03,33779514.66,3743,216679000,4.25,7659710,15700,16.48300892
2016-07-04,72602802.39,3739,198695000,4.54,5062640,15250,18.05402897
2016-07-05,47483636.98,3868,212025000,4.45,4707390,15475,22.47788399
2016-07-06,46446756.36,3755,207751000,4.47,3238960,15325,21.79421041
2016-07-07,37233768.99,3886,209306000,4.11,6277860,14125,18.26868352
2016-07-08,48987454.53,4356,191626000,4.22,5033530,12300,37.10987977
2016-07-09,39354157.35,3770,197337000,4.16,6256370,10000,19.85182555
2016-07-10,33234607.12,3679,191996000,4.1,3039620,12050,17.07420016
2016-07-11,31979537.82,3293,192038000,4.09,3282920,15150,23.28181774
2016-07-12,29779804.25,3843,190754000,4.15,2734250,15925,30.67572892
2016-07-13,35884101.16,3794,194119000,4.14,2215370,17525,16.88378118
2016-07-14,26865561.65,3298,193166000,4.15,1663660,15825,20.9718808
2016-07-15,33619954.93,3367,193859000,4.16,1668020,15475,17.43204761
2016-07-16,21517527.97,4997,193834000,4.13,1378140,13750,30.45351582
2016-07-17,22876519.35,3678,193199000,4.19,2155230,15600,20.03208075
2016-07-18,27667837.56,3526,196145000,4.15,1577810,15900,13.26747687
2016-07-19,23543241.01,3504,194028000,4.15,1563330,14800,13.20897698
2016-07-20,29814087.83,3242,193958000,4.13,1908710,13825,16.04551466
2016-07-21,31863415.3,3825,193228000,4.12,1422410,14050,26.67012022
2016-07-22,26117666.9,3912,192936000,4.04,2677970,13575,17.39838195
2016-07-23,28291563.1,3621,189102000,4.06,1568890,13325,19.90173304
2016-07-24,21820691.65,3013,190145000,4.07,1839420,13500,14.1403299
2016-07-25,36974113.19,3322,190621000,4.03,1535980,13975,11.45279189
2016-07-26,24846314.34,3626,189020000,3.97,2545920,14875,13.37185109
2016-07-27,38904788.93,4685,185692000,3.96,1847300,13875,16.49044931
2016-07-28,30773953.58,3699,185791000,3.97,1728410,15100,15.55374556
2016-07-29,19729108.34,3112,186270000,4.08,1744370,13850,13.69800344
2016-07-30,26217499.85,3075,191389000,4.06,1388580,15800,14.18725835
2016-07-31,24524028.18,3269,191302000,4.01,1921460,13850,14.49533281
2016-08-01,21278053.04,3053,190585000,3.86,1991690,15700,16.39403871
2016-08-02,39385945.67,4259,181673000,3.64,5039290,14775,21.0362896
2016-08-03,48803862.4,4601,170828000,3.72,2875880,15325,19.51506032
2016-08-04,45742323.02,5188,174289000,3.75,1593350,15100,17.88189225
2016-08-05,32771406.34,3841,175755000,3.73,1162030,15025,12.54090384
2016-08-06,32903389.9,3526,174833000,3.76,1371060,15175,11.87662415
2016-08-07,24018456.19,3356,176649000,3.78,1335400,14500,12.47697706
2016-08-08,34081185.8,3686,177444000,3.79,1379300,13400,14.89216874
2016-08-09,15255080.22,3386,177889000,3.76,1878160,13975,16.78797737
2016-08-10,14170561.58,3026,176955000,3.72,1656370,14950,27.31554735
2016-08-11,13877546.41,2686,174921000,3.74,2374230,13950,17.39150647
2016-08-12,21045069.92,3480,175966000,3.71,2025430,14975,21.00268941
2016-08-13,18129493.01,3470,174620000,3.71,2473190,14875,19.70440611
2016-08-14,22191783.69,3334,175008000,3.65,2655030,15675,19.95755093
2016-08-15,13564637.25,2877,171883000,3.58,3314040,13825,32.79081288
2016-08-16,21252772.67,3299,168951000,3.64,2302180,13325,17.98791021
2016-08-17,21377224.8,3327,171832000,3.6,1830120,13875,16.44278332
2016-08-18,22453425.33,3331,169884000,3.61,1645410,12300,14.84361909
2016-08-19,12932674.39,3175,170319000,3.6,1433570,13525,14.34922523
2016-08-20,11268161.92,3305,170236000,3.62,1642330,16125,14.3394893
2016-08-21,11061892.01,2693,170829000,3.62,1321380,14875,15.74281404
2016-08-22,10255501.01,2712,170790000,3.66,2685030,15175,15.87473786
2016-08-23,14847995.85,3479,173066000,3.93,12154100,15675,21.57092431
2016-08-24,50555333.75,5720,185610000,3.86,4425210,14900,24.85667077
2016-08-25,30203099.29,4331,182248000,3.8,3206370,14325,21.18166845
2016-08-26,30249831.65,3971,179722000,3.83,2392690,13450,26.77752021
2016-08-27,20217332.9,3279,180864000,3.74,6505780,14050,16.53893019
2016-08-28,15214226.44,3298,176715000,3.74,2380150,14325,17.64177095
2016-08-29,16571991.34,3080,176842000,3.76,2610000,13950,13.21206137
2016-08-30,17658632.97,3502,178314000,3.8,2315030,15875,14.03571524
2016-08-31,17049618.93,3379,180189000,3.8,1678550,13450,15.15803634
2016-09-01,20157757.61,3737,179752000,3.83,2241890,14725,29.55171801
2016-09-02,19964034.28,3472,181757000,3.82,1984050,15425,23.768336
2016-09-03,17234489.62,3479,181349000,3.89,2484220,13625,24.53571158
2016-09-04,12963506.49,3171,184540000,4.01,4834060,14975,18.15634691
2016-09-05,28647908.22,3371,190686000,3.98,4245990,14450,27.08799068
2016-09-06,18494069.32,3575,188974000,3.97,1699160,14400,22.23486607
2016-09-07,22661335.05,3414,189261000,3.97,1988370,14300,17.16321182
2016-09-08,12367612.75,3341,188381000,3.99,2425520,13250,15.6367386
2016-09-09,13440895.07,3447,189118000,3.97,1450080,14875,17.02372077
2016-09-10,10029742.48,3000,188630000,3.97,661652,14225,14.41880361
2016-09-11,7569917.899,2571,188515000,3.86,2100480,15275,18.78069019
2016-09-12,8179332.213,2612,183908000,3.82,2454330,15025,23.36425242
2016-09-13,17120851.08,3524,182131000,3.82,2219650,14300,18.45544574
2016-09-14,14838204.42,3091,181565000,3.83,1322330,13275,16.43225285
2016-09-15,10174101.41,2851,182156000,3.81,1793220,14150,11.27763412
2016-09-16,7379240.643,2669,181512000,3.81,1663730,15450,14.37859307
2016-09-17,7986250.468,2975,180848000,3.81,1568340,13750,10.81530433
2016-09-18,6037561.736,2750,181377000,4.04,1727830,14875,16.13081559
2016-09-19,7477468.348,2414,192499000,3.83,1606420,13700,13.52354777
2016-09-20,7837446.14,3189,182404000,3.84,2263260,15600,11.76718344
2016-09-21,5022371.559,2931,184357000,3.84,3853090,14825,13.02229728
2016-09-22,11491831.64,3368,183805000,3.77,1445220,13650,14.82286539
2016-09-23,7992280.608,3449,179509000,3.81,1572350,14425,11.85711713
2016-09-24,5895850.937,2799,181929000,3.81,2118420,15750,12.44423941
2016-09-25,5064504.069,2335,181090000,3.81,1540650,14675,11.41326701
2016-09-26,7045553.89,2898,181334000,3.86,2148250,14175,14.52663136
2016-09-27,9933769.517,3089,184100000,3.85,1734250,13525,13.4877568
2016-09-28,9787092.497,2861,183854000,3.84,1905040,13675,23.98679173
2016-09-29,8357336.148,2805,183299000,3.85,1674200,13975,13.59150727
2016-09-30,6214647.108,3098,183655000,3.84,2104930,13800,15.11552567
2016-10-01,8397048.45,3040,183883000,3.85,1426340,14775,11.72503718
2016-10-02,7345684.988,3007,183871000,3.84,1373630,14900,18.13749972
2016-10-03,5569265.624,2442,184113000,3.84,1207110,15075,13.49658899
2016-10-04,5796060.041,2466,183632000,3.82,1116870,14950,11.64877146
2016-10-05,5655511.244,2984,183364000,3.84,1394850,14750,14.58737308
2016-10-06,8144191.681,3091,184097000,3.85,1415940,13100,17.91758237
2016-10-07,5723689.197,4273,183775000,3.86,1596220,13850,15.20194597
2016-10-08,6455498.415,3772,185048000,3.84,1544210,14800,14.23238862
2016-10-09,7820391.487,2931,184174000,3.82,1239070,12700,10.08033239
2016-10-10,7344925.644,2867,183200000,3.8,1420790,13900,11.69223022
2016-10-11,8543824.396,3515,182337000,3.82,2025380,15350,14.69596109
2016-10-12,11917373.35,3307,183178000,3.76,3154520,14100,17.22928602
2016-10-13,10321072.23,3391,179685000,3.91,3798640,14425,21.8035142
2016-10-14,13114848.23,3584,187679000,3.9,2142390,14100,21.20625853
2016-10-15,15240058.91,3344,187173000,3.87,1664980,12925,20.26186043
2016-10-16,7288956.618,3043,186368000,3.89,2160150,13100,18.83929939
2016-10-17,9101229.711,3005,186886000,3.91,1716740,13075,13.83653895
2016-10-18,8388182.289,4300,189918000,3.84,1790400,15200,17.69585884
2016-10-19,10049449.72,3586,184789000,3.8,2243800,14825,12.88373875
2016-10-20,9195516.647,4746,183013000,3.78,2417550,15950,14.44153939
2016-10-21,7914685.556,4281,182216000,3.81,2881980,13925,12.60307512
2016-10-22,10689699.13,3548,183201000,3.89,3858130,13600,9.42000062
2016-10-23,19695615.01,3122,187295000,3.92,3927550,13600,12.68316271
2016-10-24,17503340.26,3021,188620000,3.87,2999400,13300,12.33822071
2016-10-25,12112811.82,3890,186325000,3.9,3154970,14200,15.62605924
2016-10-26,10044620.49,4563,188315000,3.96,5418040,15325,17.89805531
2016-10-27,12631778.29,4848,190729000,4.02,6216070,16050,16.1626197
2016-10-28,10334215.28,4985,194431000,3.97,4260230,15225,16.25741857
2016-10-29,13928276.18,4384,191631000,4.09,5732580,14575,15.99168359
2016-10-30,19645277.34,4054,197445000,4.03,4364420,14525,19.76815519
2016-10-31,13358706.45,3795,194664000,3.99,3893350,13725,19.60343157
2016-11-01,12469922.02,4316,192875000,4.09,4714890,16225,17.99907112
2016-11-02,18706583.89,4405,197384000,4.1,3646100,15500,22.624065
2016-11-03,12293301.88,3722,198519000,3.86,5883490,15475,18.61982265
2016-11-04,27922532.2,4252,186157000,3.88,3481430,15300,21.75434473
2016-11-05,14034933.63,3896,187313000,3.87,2318820,13925,20.44761671
2016-11-06,9989186.899,3343,186487000,3.89,2192880,13925,19.77208378
2016-11-07,9576183.742,3418,187897000,3.84,2806430,14025,17.54585487
2016-11-08,11966198.3,3836,185467000,3.84,2493340,13675,17.50055252
2016-11-09,5910808.114,3547,185956000,3.86,2894790,13700,15.94911226
2016-11-10,7735633.601,3723,186617000,3.82,2334820,13950,20.10999755
2016-11-11,9701776.226,2953,185609000,3.82,2124360,15625,22.43640828
2016-11-12,5664870.245,3275,184604000,3.76,2592430,16575,22.40403735
2016-11-13,10225464.01,3130,182326000,3.88,3344370,14475,23.50976642
2016-11-14,24293742.59,3706,187837000,3.88,2525810,14750,16.56710862
2016-11-15,11312052,3270,188377000,3.89,3032290,14725,22.9642306
2016-11-16,14650642.75,3900,188998000,4.02,4232760,14475,17.22312334
2016-11-17,25921288.85,3883,196573000,3.94,3120160,14575,20.68336275
2016-11-18,18781183.17,3558,191930000,3.96,2650960,14325,18.68295729
2016-11-19,12478934.18,3218,192896000,3.95,2048720,14500,17.24434527
2016-11-20,10548589.11,2878,192391000,3.92,2680300,14475,17.96822453
2016-11-21,13785683.58,3328,190816000,3.94,1999840,14650,19.72549112
2016-11-22,14220154.67,3604,191849000,3.95,2347880,14675,20.65800095
2016-11-23,21130902.73,3604,192719000,3.93,2184200,15075,15.38519213
2016-11-24,12714979.38,3033,190992000,3.91,2089790,15225,14.22773878
2016-11-25,12982323.14,3084,190123000,3.92,2211790,15550,18.05926338
2016-11-26,11663285.44,2719,190557000,3.89,1782340,15700,17.12585827
2016-11-27,8060432.369,2851,190001000,3.88,1631940,15900,17.66887591
2016-11-28,8175505.195,2956,189561000,3.88,1726410,13675,16.83051836
2016-11-29,8021808.936,2955,189365000,3.87,2436960,14925,16.70273704
2016-11-30,9879656.348,3445,189196000,3.89,1857280,15200,11.42602333
2016-12-01,9676625.846,3341,190306000,3.91,1985600,15100,13.20782574
2016-12-02,8815324.41,3221,190840000,3.95,2559070,14550,13.7339143
2016-12-03,9734238.125,3452,192376000,3.92,1805780,14600,12.7393928
2016-12-04,9909381.053,3004,191594000,3.9,1908090,14450,14.54983053
2016-12-05,6317758.363,3066,189313000,3.53,11106200,14100,14.94452326
2016-12-06,37809694.62,4991,170093000,3.54,3007340,13900,26.10880932
2016-12-07,21676536.32,4007,172683000,3.62,2537240,15025,19.22391885
2016-12-08,11645765.38,3547,175746000,3.69,2683090,15600,15.93522537
2016-12-09,15019488.45,3965,180109000,3.69,1758140,14700,20.56554202
2016-12-10,10480954.99,3045,180350000,3.68,2093810,15050,15.70018067
2016-12-11,12469111.7,2560,180064000,3.64,1948170,14525,11.63598832
2016-12-12,9772492.307,2807,177808000,3.66,2465660,13250,15.1472124
2016-12-13,7740509.296,2747,179068000,3.65,1962750,14325,16.27771792
2016-12-14,6917074.526,2331,178719000,3.62,2618560,14325,18.90387075
2016-12-15,9204778.33,2517,176603000,3.62,2679340,14275,18.5602772
2016-12-16,12669682.59,2784,177349000,3.63,1625780,13850,18.01174771
2016-12-17,10828359.91,2886,177535000,3.7,2559210,14425,18.85566409
2016-12-18,10185219.26,2582,181204000,3.68,1951490,13125,16.22529584
2016-12-19,12934585.54,2897,179953000,3.66,2274070,14675,12.47896083
2016-12-20,12209370.65,2966,179159000,3.66,2335510,15200,13.3496502
2016-12-21,10105246.56,3715,179441000,3.65,2913250,14325,14.3248612
2016-12-22,11716358.21,3293,179542000,3.71,3657740,13550,16.7871736
2016-12-23,27491492.95,3546,182056000,4.66,15539100,13825,22.08274043
2016-12-24,41597045.97,4362,227716000,4.55,19773600,14125,30.94569491
2016-12-25,51423266.87,4958,223317000,4.35,11363100,13525,31.38233819
2016-12-26,41989867.53,3667,213135000,4.36,7603100,13900,31.91775596
2016-12-27,40209528.66,3259,214286000,4.47,9294450,15350,29.65532612
2016-12-28,22196505.79,3128,220199000,4.57,10319300,16900,35.00664164
2016-12-29,39084198.06,3627,224755000,4.56,9352850,16825,42.4848074
2016-12-30,24680397.68,3438,224021000,4.39,11912800,15200,47.50911255
2016-12-31,49274047.53,3561,215734000,4.33,9210720,15725,37.71589576
2017-01-01,26260619.35,2723,212691000,4.51,11337500,14725,42.81482804
2017-01-02,20337517.15,2446,222154000,4.65,14595300,13500,53.22023872
2017-01-03,25996753.19,4032,228878000,4.63,10055700,14425,42.07331836
2017-01-04,46217632.57,3864,227855000,4.84,13762400,14700,44.82690541
2017-01-05,43589626.82,4567,241730000,4.29,19196000,14800,54.08193238
2017-01-06,56391794.45,5132,211689000,3.86,11063700,14400,58.44021122
2017-01-07,34999076.34,4139,190143000,3.96,14628400,14275,46.10218148
2017-01-08,28875740.31,4229,194906000,3.99,11728600,12775,50.63090083
2017-01-09,23305230.24,3320,196828000,4.3,11165200,14700,37.17573073
2017-01-10,18885262.77,3081,211857000,4.59,15157900,14525,51.21545355
2017-01-11,37748302.78,4801,226517000,3.85,21863300,14500,64.31788923
2017-01-12,55330275.6,4934,189108000,3.96,13690900,15350,65.57336587
2017-01-13,30924619.95,3707,194684000,3.89,7720620,16950,51.86303112
2017-01-14,23010241.17,3598,191987000,3.9,3999180,15125,28.09429614
2017-01-15,14483727.29,3480,191859000,3.93,9341360,15325,22.85228989
2017-01-16,10984541.24,3655,193560000,3.9,8159260,15625,29.05451058
2017-01-17,13825281.39,3118,192814000,3.94,4816480,15550,16.31536189
2017-01-18,19109511.68,3559,194678000,3.84,4321020,15175,19.1427499
2017-01-19,42867908.55,3285,189782000,3.86,4090650,15400,21.38856847
2017-01-20,8838833.636,4890,190693000,3.89,3427180,15150,18.98254161
2017-01-21,30827256.77,4209,192408000,3.9,2717700,16275,15.43644549
2017-01-22,16850963.76,3445,192953000,3.84,2630830,14475,11.93582389
2017-01-23,25958372.24,3375,190717000,3.84,2725110,14775,17.74897911
2017-01-24,21701794.01,3216,189741000,3.79,2629220,14100,13.79098478
2017-01-25,11952641.5,2848,187625000,3.71,6863540,15000,17.07376871
2017-01-26,16350478.08,2737,183873000,3.83,5817220,14625,18.04096568
2017-01-27,9207098.811,2515,190149000,3.86,5049680,14825,20.60991023
2017-01-28,12138652.29,2234,190872000,3.85,3305270,14625,13.76218008
2017-01-29,12324134.23,2497,190873000,3.85,2804420,14200,12.91049697
2017-01-30,6468088.437,2569,191115000,4.02,10192700,14425,18.21067307
2017-01-31,30822357.61,3478,199116000,4.08,15799800,14275,16.41353165
2017-02-01,43388200.34,3547,202128000,4.08,7753930,14975,18.97343649
2017-02-02,14977366.97,2653,202147000,4.09,5175450,15425,19.76241506
2017-02-03,6350631.916,2557,202531000,4.08,8548470,15225,16.7171898
2017-02-04,16096261.59,2686,202727000,4.06,6926300,13275,15.00043083
2017-02-05,17004970.33,2854,201824000,4.04,4635400,14425,25.85047576
2017-02-06,10434006.77,3646,201525000,4.04,4972300,13850,24.60889581
2017-02-07,11167725.15,3157,201352000,4.04,6570650,12875,19.95955835
2017-02-08,9024664.265,3381,201226000,4.02,7016980,13775,21.10707207
2017-02-09,14541826.02,4230,200288000,3.8,21297300,15300,29.33024994
2017-02-10,16386298.95,4102,188981000,3.78,7918280,13925,26.62829462
2017-02-11,20695416.03,3112,187849000,3.79,3340840,14725,29.50840526
2017-02-12,17706265.41,2636,188829000,3.76,2706320,14050,23.25026861
2017-02-13,3190666.56,2425,187506000,3.72,4721650,13475,23.60839261
2017-02-14,3093820.736,2397,184921000,3.77,3994400,12775,26.21575079
2017-02-15,4002338.844,2454,187657000,3.81,2683590,14625,25.77233079
2017-02-16,2647756.267,3228,189087000,3.79,3991580,15175,18.12441183
2017-02-17,2889300.039,2302,188226000,3.83,4001350,14350,22.85409014
2017-02-18,2064796.227,2720,190755000,3.79,3209270,14875,23.12277591
2017-02-19,1128136.612,2292,189049000,3.76,2701490,15125,18.78025405
2017-02-20,2206815,3134,187912000,3.77,3128060,15125,15.59788777
2017-02-21,3491715.841,2851,187718000,3.78,4110740,15025,21.89702499
2017-02-22,4863840.464,2571,188961000,3.81,4547610,13150,18.19158909
2017-02-23,8790963.265,2610,189631000,3.84,4096480,12825,20.96079848
2017-02-24,2756709.048,2683,191226000,3.85,6921090,14100,25.36787448
2017-02-25,15237293.39,3039,192344000,3.83,3581200,13725,16.5983197
2017-02-26,4765899.518,2465,190585000,3.83,2688250,14625,21.21096469
2017-02-27,4657292.599,2899,190522000,3.8,3766590,14925,25.35932146
2017-02-28,8081512.201,3037,190098000,3.77,4045440,16925,23.17873041
2017-03-01,4512384.081,2633,188623000,3.8,4405000,15000,16.27453103
2017-03-02,8037547.052,2603,189785000,3.92,9439480,13650,10.49300514
2017-03-03,10968980.73,2978,196144000,3.92,7515680,14225,16.30912586
2017-03-04,9407041.034,3140,195730000,3.88,3361400,14750,12.56254484
2017-03-05,3042809.584,2360,193336000,3.9,2836910,12350,9.05882423
2017-03-06,2064883.493,2733,193846000,3.92,4393810,13450,11.8461178
2017-03-07,2085702.23,2400,194991000,3.82,5619560,14025,11.11311333
2017-03-08,2212749.487,2479,190712000,3.78,4594400,12675,10.58396746
2017-03-09,7776685.194,2579,188704000,3.84,3092100,14925,10.62456426
2017-03-10,5818400.611,2422,191858000,3.75,7090150,13800,10.36512713
2017-03-11,1557472.709,2343,188428000,3.8,3463740,14025,10.1754713
2017-03-12,4813650.211,2896,189874000,3.84,3373750,13925,12.73076052
2017-03-13,4689242.374,3183,192979000,4.17,22439100,13725,14.1742001
2017-03-14,8435469.682,3056,209412000,4.06,7928910,15400,15.65219145
2017-03-15,14949708.11,2709,203099000,4.16,6571900,13875,12.02950401
2017-03-16,10963615.19,2764,208204000,4.24,12755200,15200,11.65794809
2017-03-17,20994432.27,3441,212582000,4.06,11109600,15550,15.59110265
2017-03-18,21281181.24,3712,202967000,3.97,12199700,15550,18.74172056
2017-03-19,6140745.643,3832,198801000,3.96,6013050,13425,14.77735318
2017-03-20,4087960.154,3993,198555000,4.03,4068240,14225,19.67876011
2017-03-21,7090745.222,3143,202923000,4.01,4970080,13225,12.73657623
2017-03-22,5089451.672,3145,200521000,3.94,5949960,15025,12.53006793
2017-03-23,6233615.784,3229,197783000,3.98,3354160,14900,11.92224841
2017-03-24,4712219.656,3718,199924000,4.08,12524300,15650,12.24729181
2017-03-25,7743076.655,3457,205034000,4.07,7904680,14775,11.57302391
2017-03-26,9888961.279,3978,204723000,4.06,3911060,13975,12.74122091
2017-03-27,3495524.448,3901,204793000,4.08,5162690,14275,13.0828023
2017-03-28,5858567.404,3303,205012000,4.16,4297870,12800,11.05892042
2017-03-29,2993343.835,3744,208728000,4.19,8479960,13325,9.97227626
2017-03-30,9211001.121,3603,210627000,6.98,191251000,13750,10.22891902
2017-03-31,97075662.07,10331,353860000,6.67,98922600,14250,34.44924461
2017-04-01,80602061.96,7521,335526000,6.88,57711700,14425,27.45638327
2017-04-02,46685823.97,5575,346209000,7.74,88560400,14525,17.7470002
2017-04-03,64608825.1,6926,390802000,8.07,114179000,15375,21.82843338
2017-04-04,64460537.34,8244,409793000,8.29,129208000,15750,22.44233022
2017-04-05,91345048.02,7056,416432000,11.09,217834000,16175,18.90454472
2017-04-06,194455108.8,8119,561808000,10.25,194300000,15225,30.24654167
2017-04-07,91287627.28,9886,516533000,9.37,94765600,16125,31.26805996
2017-04-08,41949457.68,6097,471828000,9.92,58489100,14525,23.38931848
2017-04-09,32833011.15,5611,499887000,8.71,90963300,12600,17.85494245
2017-04-10,27353905.65,7181,440977000,8.92,74425700,13450,21.57089269
2017-04-11,19349629.08,6123,450735000,8.85,50700000,13325,13.44512608
2017-04-12,22000661.19,6376,446780000,10.79,159255000,13575,13.44997197
2017-04-13,64668090.12,8329,544751000,10.15,64187400,15100,17.97816561
2017-04-14,28192940.77,5164,512838000,10.39,61137000,14175,14.97609549
2017-04-15,26234202.73,4823,523678000,10.79,47922000,14025,16.02031699
2017-04-16,22736227.07,4783,544263000,10.71,24321400,15225,13.74238719
2017-04-17,10965554.43,4458,536824000,10.42,104055000,14025,18.6570814
2017-04-18,37570943.61,5106,528060000,10.32,83183300,17575,16.41046616
2017-04-19,38129462.99,5681,522923000,9.66,55784900,18600,18.8171754
2017-04-20,17294912.06,5224,488681000,10.33,55828300,19100,15.98332552
2017-04-21,19525321.49,4942,522165000,11.23,99012200,17975,16.32759612
2017-04-22,77445923.44,5817,567234000,13.06,158914000,14550,20.94442241
2017-04-23,324058398.2,7781,663271000,13.94,198452000,13200,25.38354492
2017-04-24,803511214.8,10216,709098000,14.97,60177200,14875,40.91202311
2017-04-25,394576408.6,6975,760872000,15.21,56668300,16375,23.88301431
2017-04-26,249521358,7082,772651000,14.85,71308800,16175,19.71818507
2017-04-27,312182588.5,7818,754472000,14.62,76208000,15125,21.25195363
2017-04-28,63924260.5,6883,741933000,14.34,41067800,14175,27.50137813
2017-04-29,162418256,6282,732129000,15.74,45713600,11150,25.09509716
2017-04-30,339887906.6,5923,798743000,15.71,43929100,12225,16.23881881
2017-05-01,36413603.98,6090,799215000,15.92,66989400,13550,21.11924803
2017-05-02,63725685.35,6423,810373000,15.89,38692100,14200,20.77045944
2017-05-03,81252584.7,6636,808247000,21.04,253441000,19250,22.15630062
2017-05-04,376660825.6,10102,1071840000,23.39,242912000,18650,32.39956466
2017-05-05,1211220577,14937,1195810000,26.27,218949000,16875,54.85357824
2017-05-06,580602069.3,13277,1348870000,28.16,108083000,16000,70.09577366
2017-05-07,171068881.5,9144,1437700000,30.29,187718000,15675,40.40308018
2017-05-08,478018991.8,12247,1548860000,28.96,132650000,15875,51.97051811
2017-05-09,269126744.8,12123,1477510000,33.58,251517000,15375,53.68777435
2017-05-10,219848479.1,11972,1699070000,31.96,410466000,14925,47.35384878
2017-05-11,1136949564,18444,1666830000,30.72,206137000,14975,75.02383601
2017-05-12,182658600.2,12666,1579240000,27.45,110569000,14825,40.41722697
2017-05-13,111422684.9,10390,1390150000,28.91,83564400,16950,28.89359303
2017-05-14,77828603.95,8951,1486220000,28.89,67853200,17475,28.41274103
2017-05-15,68364536.65,8003,1476700000,25.37,97147900,16450,17.43188022
2017-05-16,151779344,10070,1295310000,23.33,136875000,15725,25.31899025
2017-05-17,181939062.7,12720,1188550000,25.4,141118000,14700,27.55948913
2017-05-18,95020506.2,12541,1287210000,28.36,115830000,13525,32.21001817
2017-05-19,194319497.5,10496,1447310000,27.7,96923800,14350,25.42873682
2017-05-20,132362493.7,12110,1416690000,27.51,59065000,13750,26.11344349
2017-05-21,166204019.4,11328,1406610000,26.3,104882000,14825,29.56794736
2017-05-22,69191828.24,12498,1338680000,25.38,164829000,15275,25.96974921
2017-05-23,135876801.1,16395,1296170000,32.11,216875000,15525,36.99969143
2017-05-24,537368724.2,14841,1645910000,34.45,196292000,15475,51.95044721
2017-05-25,269558057.8,15847,1766650000,29.9,687651000,13950,39.80676173
2017-05-26,199053916.7,16863,1554680000,23.75,484254000,13600,36.47017105
2017-05-27,125886277.2,12935,1200170000,23.74,505424000,14875,38.0744141
2017-05-28,333054615,12337,1231490000,24.22,377039000,14175,37.32295944
2017-05-29,85527558.95,9918,1248110000,25.21,219796000,13700,27.50445321
2017-05-30,39738048.79,8531,1299460000,24.14,216944000,13775,41.69780301
2017-05-31,61003340.59,10740,1247240000,25.3,298675000,16525,59.39001976
2017-06-01,388764655.1,11992,1301540000,28.8,420473000,14725,68.12322911
2017-06-02,2480495258,15464,1484470000,28.94,332251000,15475,107.422548
2017-06-03,670705551.2,14002,1492070000,27.66,290556000,15750,72.78410131
2017-06-04,285964295.4,13423,1421270000,27.94,204435000,15300,59.9228769
2017-06-05,157815415.7,11954,1444260000,30.84,366901000,14025,36.883658
2017-06-06,270564396.3,14605,1586150000,30.55,321099000,14550,95.66822557
2017-06-07,208037022.8,15760,1572550000,28.39,264597000,13600,91.90237109
2017-06-08,447298502.9,14888,1460360000,30.21,229005000,11775,82.49038661
2017-06-09,387793417.3,13557,1553630000,29.68,176841000,11600,84.90443554
2017-06-10,348485868.2,14234,1528070000,30.44,202679000,10625,83.80407472
2017-06-11,331557316,14851,1570430000,33.22,406218000,11050,80.87428861
2017-06-12,343227287.2,15933,1711460000,29.5,372663000,13725,61.17720968
2017-06-13,407213919.9,17000,1519410000,30.64,150455000,17125,81.7787049
2017-06-14,258413289.5,15606,1584220000,30.22,278323000,17550,75.95424642
2017-06-15,311138557.6,16319,1557670000,30.22,314502000,14900,74.87535868
2017-06-16,570405489.5,16838,1561380000,35.7,515973000,14300,81.32716507
2017-06-17,635395371.9,17317,1866370000,47.65,1730780000,13700,85.60254557
2017-06-18,948263005.7,26593,2447790000,46.04,1016220000,14575,123.7292977
2017-06-19,826195674.9,19977,2382490000,50.32,1342360000,16225,88.2854716
