rank,name,last_updated,24h_volume_usd,market_cap_usd,pct_change_1h,pct_change_24h,pct_change_7d,price_usd,total_supply,available_supply
137,Emercoin,1507385644,78372,23844448,-1.64,-2.25,-13.65,0.58,40823383,40823383
137,Emercoin,1507385945,78572,23931405,-1.38,-1.81,-13.35,0.58,40823388,40823388
137,Emercoin,1507386246,78570,23928466,-1.42,-1.68,-13.37,0.58,40823388,40823388
137,Blackmoon Crypto,1507386563,560623,23953850,-0.77,-0.04,6.51,0.79,60000000,30049251
137,Blackmoon Crypto,1507386863,558383,23975366,-0.66,0.08,6.56,0.79,60000000,30049251
137,Emercoin,1507387144,77958,24000071,-1.25,-1.28,-13.13,0.58,40823391,40823391
137,Emercoin,1507387446,78555,23969086,-1.41,-1.34,-13.25,0.58,40823391,40823391
137,Emercoin,1507387745,78100,23967004,-1.24,-1.31,-13.26,0.58,40823391,40823391
137,Emercoin,1507388044,77903,24009175,-1.07,-1.09,-13.11,0.58,40823391,40823391
137,Emercoin,1507388347,78067,23886835,-1.03,-1.49,-13.56,0.58,40823404,40823404
138,Clams,1507385645,149950,23831658,0.17,-2,-1.34,8.99,16388916,2650669
138,Clams,1507385945,149942,23669764,-0.65,-2.67,-2.01,8.92,16388948,2650705
138,Clams,1507386245,149968,23664383,-0.75,-2.7,-2.04,8.92,16388948,2650705
138,Clams,1507386545,149778,23668173,-0.7,-2.69,-2.03,8.92,16388948,2650705
138,Clams,1507386845,149894,23800973,-0.07,-2.15,-1.5,8.97,16388948,2650705
138,Clams,1507387145,150522,23658314,-0.59,-2.74,-2.09,8.92,16388969,2650726
138,Clams,1507387445,150179,23618819,-0.72,-2.92,-2.27,8.91,16388969,2650726
138,Clams,1507387745,150078,23686253,-0.34,-2.67,-2,8.93,16388969,2650726
138,Clams,1507388045,152277,23681508,-0.2,-2.72,-2.02,8.93,16388969,2650726
138,Clams,1507388346,151973,23634521,-0.47,-2.92,-2.2,8.91,16388988,2650745
139,CoinDash,1507385361,717968,23648762,-5.08,-1.7,-1.84,0.04,1000000000,553739214
139,Asch,1507385657,19551,23255550,0.12,-11.1,31.43,0.31,100000000,75000000
139,Asch,1507385957,19550,23254200,0.1,-11.09,31.43,0.31,100000000,75000000
139,Asch,1507386256,19545,23248200,0.02,-11.1,31.39,0.3,100000000,75000000
139,Asch,1507386555,19548,23251875,0.04,-11.08,31.41,0.31,100000000,75000000
139,Asch,1507386856,19560,23265975,0.06,-11.01,31.49,0.31,100000000,75000000
139,Asch,1507387157,19580,23290425,0.15,-10.91,31.63,0.31,100000000,75000000
139,Asch,1507387457,19548,23251500,-0.04,-11.06,31.41,0.31,100000000,75000000
139,Asch,1507387757,19113,23243550,-0.08,-11.09,31.37,0.3,100000000,75000000
139,Asch,1507388057,17989,23240325,-0.11,-11.1,31.35,0.3,100000000,75000000
139,Asch,1507388357,17953,23193975,-0.31,-11.28,31.09,0.3,100000000,75000000
140,Asch,1507385356,19557,23262075,0.29,-11.09,31.47,0.31,100000000,75000000
140,SpreadCoin,1507385649,854547,23012750,0.12,2.87,49.2,2.59,8878752,8878752
140,SpreadCoin,1507385945,854503,23011631,0.12,2.87,49.22,2.59,8878835,8878835
140,SpreadCoin,1507386245,852470,23005415,0.12,2.69,49.22,2.59,8878835,8878835
140,SpreadCoin,1507386548,852471,23008967,0.33,2.46,49.34,2.59,8878835,8878835
140,SpreadCoin,1507386848,850271,23023084,0.38,2.38,49.46,2.59,8878835,8878835
140,SpreadCoin,1507387146,833407,23040796,0.48,2.39,49.58,2.59,8878885,8878885
140,ION,1507387451,23842,22926973,0.19,-0.7,-9.95,1.36,22637460,16737460
140,ION,1507387751,23834,22919106,0.74,-0.74,-9.99,1.36,22637460,16737460
140,ION,1507388051,23830,22915926,1.1,-0.71,-10.01,1.36,22637460,16737460
140,ION,1507388351,23783,22871301,1.13,-0.92,-10.19,1.36,22638242,16738242
141,SpreadCoin,1507385649,854547,23012750,0.12,2.87,49.2,2.59,8878752,8878752
141,ION,1507385652,24094,22987897,1.5,-0.72,-9.71,1.37,22637460,16737460
141,ION,1507385953,24093,22986558,1.49,-0.62,-9.72,1.37,22637460,16737460
141,ION,1507386252,24088,22904712,0.52,-0.98,-10.03,1.36,22637460,16737460
141,ION,1507386550,24092,22908394,0.54,-0.91,-10.02,1.36,22637460,16737460
141,ION,1507386852,24107,22922286,-0.27,-0.8,-9.97,1.36,22637460,16737460
141,ION,1507387152,23994,22946388,0.21,-0.61,-9.87,1.37,22637460,16737460
141,SpreadCoin,1507387445,802923,22855139,-0.25,1.34,48.4,2.57,8878885,8878885
141,SpreadCoin,1507387749,802649,22847414,-0.3,1.08,48.42,2.57,8878885,8878885
141,SpreadCoin,1507388045,800048,22844307,-0.41,0.98,48.43,2.57,8878885,8878885
141,SpreadCoin,1507388348,798538,22799098,-0.74,0.69,48.19,2.56,8878983,8878983
142,Diamond,1507385641,217365,22774051,1.35,-8.62,-21.71,9.27,2456528,2456528
142,ION,1507385652,24094,22987897,1.5,-0.72,-9.71,1.37,22637460,16737460
142,Diamond,1507385941,217464,22485327,0.11,-9.74,-22.72,9.15,2456554,2456554
142,Diamond,1507386241,218577,22539371,0.31,-9.48,-22.53,9.17,2456554,2456554
142,Diamond,1507386541,218896,22483288,0,-9.66,-22.75,9.15,2456554,2456554
142,Credo,1507386863,14560,22501678,-10.04,-15.92,54.81,0.04,1374729257,549891703
142,Patientory,1507387159,478976,22639260,0.36,-6.88,-29.66,0.32,100002000,70000000
142,Credo,1507387465,14601,22565851,-9.78,-15.96,55.48,0.04,1374729257,549891703
142,Patientory,1507387759,476707,22600340,0.26,-6.96,-29.75,0.32,100002000,70000000
142,Patientory,1507388059,477123,22586550,0.33,-6.92,-29.78,0.32,100002000,70000000
142,Credo,1507388364,14605,22571955,-7.89,-16.08,55.85,0.04,1374729257,549891703
143,Diamond,1507385641,217365,22774051,1.35,-8.62,-21.71,9.27,2456528,2456528
143,Patientory,1507385659,444340,22375850,-0.97,-8.26,-30.55,0.31,100002000,70000000
143,Patientory,1507385960,457518,22366330,-1,-8.26,-30.57,0.31,100002000,70000000
143,Patientory,1507386258,456078,22358770,-1.06,-8.26,-30.58,0.31,100002000,70000000
143,Patientory,1507386558,457362,22429050,-0.72,-7.9,-30.35,0.32,100002000,70000000
143,Diamond,1507386841,219363,22496578,-0.33,-9.57,-22.71,9.15,2456554,2456554
143,Diamond,1507387141,219672,22606853,-0.03,-9.12,-22.33,9.2,2456572,2456572
143,Diamond,1507387441,218824,22515444,-0.62,-9.49,-22.65,9.16,2456572,2456572
143,Credo,1507387764,14606,22572614,-9.76,-15.9,55.63,0.04,1374729257,549891703
143,Credo,1507388064,14609,22577783,-9.72,-15.97,55.78,0.04,1374729257,549891703
143,Patientory,1507388359,475297,22353870,-0.5,-7.85,-30.49,0.31,100002000,70000000
144,Patientory,1507385358,443925,22388870,-0.82,-8.3,-30.53,0.31,100002000,70000000
144,Credo,1507385664,14567,21976972,-12.16,-17.93,50.78,0.03,1374729257,549891703
144,Credo,1507385965,14518,21979006,-12.15,-17.94,50.9,0.03,1374729257,549891703
144,Credo,1507386262,14523,21987585,-12.12,-17.89,51.07,0.03,1374729257,549891703
144,Credo,1507386563,14531,21998912,-12.07,-17.82,51.25,0.04,1374729257,549891703
144,Patientory,1507386858,477679,22368990,-0.89,-8.07,-30.52,0.31,100002000,70000000
144,Credo,1507387165,14590,22547704,-9.85,-15.82,55.24,0.04,1374729257,549891703
144,Patientory,1507387459,478008,22431150,-0.52,-7.7,-30.29,0.32,100002000,70000000
144,Diamond,1507387741,219044,22505741,-0.79,-9.54,-22.69,9.16,2456572,2456572
144,Diamond,1507388041,219240,22248808,-2.22,-10.58,-23.57,9.05,2456572,2456572
144,Diamond,1507388342,218820,22044895,-3.24,-11.43,-24.29,8.97,2456601,2456601
145,Triggers,1507385354,1187160,21704301,-1.14,-11.44,-35.49,0.67,32105578,32105578
145,Crown,1507385646,88653,21572611,-0.23,6.7,-1.71,1.39,15518636,15518636
145,Crown,1507385950,88020,21572203,-0.3,6.68,-1.73,1.39,15518789,15518789
145,Crown,1507386246,87998,21626519,0.01,6.96,-1.48,1.39,15518789,15518789
145,Crown,1507386545,88012,21629933,0.03,6.92,-1.47,1.39,15518789,15518789
145,Crown,1507386845,88233,21583066,-0.13,6.7,-1.7,1.39,15518789,15518789
145,Crown,1507387147,88320,21604670,0.03,6.76,-1.61,1.39,15518924,15518924
145,Crown,1507387446,88175,21569132,-0.1,6.58,-1.79,1.38,15518924,15518924
145,Triggers,1507387753,1196450,21612865,0.21,-10.78,-36.09,0.67,32105578,32105578
145,Triggers,1507388056,1197330,21697977,0.47,-10.19,-35.9,0.67,32105578,32105578
145,Triggers,1507388354,1193980,21725973,0.66,-9.91,-35.85,0.67,32105578,32105578
146,Crown,1507385646,88653,21572611,-0.23,6.7,-1.71,1.39,15518636,15518636
146,Triggers,1507385653,1194640,21414003,-2.46,-12.55,-36.37,0.66,32105578,32105578
146,Triggers,1507385954,1205660,21278357,-2.76,-12.92,-36.84,0.66,32105578,32105578
146,Triggers,1507386252,1207340,21130061,-3.19,-13.42,-37.3,0.65,32105578,32105578
146,Triggers,1507386552,1211560,21049412,-3.22,-13.54,-37.58,0.65,32105578,32105578
146,Triggers,1507386853,1211390,21305903,-1.59,-12.34,-36.9,0.66,32105578,32105578
146,Triggers,1507387153,1213360,21342279,-1.43,-12.06,-36.83,0.66,32105578,32105578
146,Triggers,1507387454,1205920,21362666,-0.95,-11.82,-36.82,0.66,32105578,32105578
146,Crown,1507387746,86798,21562303,-0.08,6.52,-1.83,1.38,15518924,15518924
146,Crown,1507388047,87098,21557803,-0.12,6.44,-1.87,1.38,15518924,15518924
146,Crown,1507388348,86946,21515723,-0.32,6.2,-2.09,1.38,15519131,15519131
147,Safe Exchange Coin,1507385649,177759,20791335,1.01,-5.15,-12.96,9.68E-03,2147483647,2147483647
147,SIBCoin,1507385951,167604,20817130,0.69,8.08,0.72,1.33,15574923,15574923
147,SIBCoin,1507386249,168561,20887840,1.11,8.45,1.08,1.34,15574923,15574923
147,Safe Exchange Coin,1507386551,171916,20788050,1.37,-5.16,-12.98,9.68E-03,2147483647,2147483647
147,Safe Exchange Coin,1507386849,172025,20893040,1.93,-4.68,-12.54,9.73E-03,2147483647,2147483647
147,SIBCoin,1507387149,169085,21028258,1.39,9.25,1.72,1.35,15574988,15574988
147,SIBCoin,1507387448,169110,21011437,1.31,9.16,1.62,1.34,15574988,15574988
147,SIBCoin,1507387750,168821,21011282,1.34,9.15,1.6,1.34,15574988,15574988
147,SIBCoin,1507388048,169234,21008790,1.35,9.11,1.58,1.34,15574988,15574988
147,SIBCoin,1507388351,166735,20978886,1.19,8.92,1.39,1.34,15574988,15574988
148,Xaurum,1507385349,112936,20742107,1.67,-2.37,-13.9,0.16,127109483,127109483
148,Xaurum,1507385660,111870,20720498,1.46,-2.39,-14,0.16,127109483,127109483
148,Safe Exchange Coin,1507385951,177749,20790133,1,-5.13,-12.95,9.68E-03,2147483647,2147483647
148,Safe Exchange Coin,1507386248,177532,20784743,1.07,-5.15,-12.97,9.68E-03,2147483647,2147483647
148,SIBCoin,1507386562,168633,20712467,0.16,7.59,0.19,1.32,15574923,15574923
148,SIBCoin,1507386849,169303,20731312,0.11,7.69,0.27,1.33,15574923,15574923
148,Safe Exchange Coin,1507387149,172322,20822474,1.64,-4.97,-12.85,9.70E-03,2147483647,2147483647
148,Safe Exchange Coin,1507387449,168510,20603065,0.62,-5.95,-13.78,9.59E-03,2147483647,2147483647
148,Safe Exchange Coin,1507387749,169115,20596043,0.53,-5.9,-13.81,9.59E-03,2147483647,2147483647
148,Safe Exchange Coin,1507388051,169090,20777699,1.26,-4.94,-13.08,9.68E-03,2147483647,2147483647
148,Etheroll,1507388359,57296,20951516,5.57,-1.85,-10.22,2.99,7001623,7001623
149,SIBCoin,1507385648,167830,20635576,-0.23,7.1,-0.12,1.32,15574725,15574725
149,Xaurum,1507385947,111860,20719227,1.45,-2.39,-14,0.16,127109482,127109482
149,Xaurum,1507386246,111832,20713888,1.25,-2.37,-14.02,0.16,127109482,127109482
149,adToken,1507386559,68102,20638260,2.51,9.17,-18.3,0.03,1000000000,600000000
149,Xaurum,1507386858,114505,20206594,-2.14,-4.77,-16.14,0.15,127109482,127109482
149,Etheroll,1507387158,57154,20331802,1.84,-5.06,-12.62,2.9,7001623,7001623
149,Po.et,1507387464,92751,20392872,2.34,-2.69,10.96,9.55E-03,3141592653,2136283004
149,Po.et,1507387763,92766,20247413,1.61,-3.25,10.15,9.48E-03,3141592653,2136283004
149,adToken,1507388060,68946,20311140,-1.35,7.57,-19.62,0.03,1000000000,600000000
149,Safe Exchange Coin,1507388350,169006,20552127,-0.11,-5.97,-14.03,9.57E-03,2147483647,2147483647
150,adToken,1507385360,67851,20427360,1.67,8.03,-19.12,0.03,1000000000,600000000
150,adToken,1507385660,68031,20436960,1.64,8.07,-19.08,0.03,1000000000,600000000
150,adToken,1507385961,68140,20458620,1.51,8.21,-19,0.03,1000000000,600000000
150,adToken,1507386259,68153,20455260,1.63,8.19,-19.02,0.03,1000000000,600000000
150,Xaurum,1507386546,114392,20164013,-1.54,-4.96,-16.3,0.15,127109482,127109482
150,Po.et,1507386862,92602,19924748,-1.25,-4.66,8.48,9.33E-03,3141592653,2136283004
150,adToken,1507387161,68781,20120940,-0.78,6.49,-20.37,0.03,1000000000,600000000
150,adToken,1507387460,68699,20050080,-1.38,6.14,-20.65,0.03,1000000000,600000000
150,Xaurum,1507387760,115209,20111771,-3.07,-5.21,-16.54,0.15,127109482,127109482
150,Po.et,1507388064,92779,20250382,1.91,-3.05,10.11,9.48E-03,3141592653,2136283004
150,adToken,1507388361,69001,20342700,-1.09,7.77,-19.49,0.03,1000000000,600000000
151,Etheroll,1507385358,56836,19895251,-1.07,-7.1,-14.23,2.84,7001623,7001623
151,Po.et,1507385664,92447,19893665,-2.3,-3.82,8.45,9.31E-03,3141592653,2136283004
151,Po.et,1507385965,92452,19894798,-2.2,-4.14,8.42,9.31E-03,3141592653,2136283004
151,Po.et,1507386263,92473,19899540,-2.18,-4.16,8.41,9.32E-03,3141592653,2136283004
151,Etheroll,1507386557,56937,20128965,0.47,-6.01,-13.36,2.87,7001623,7001623
151,adToken,1507386859,68469,19896540,-1.35,5.26,-21.25,0.03,1000000000,600000000
151,Po.et,1507387165,92768,19960916,-0.17,-4.57,8.64,9.34E-03,3141592653,2136283004
151,Xaurum,1507387447,114228,19806199,-4.55,-6.64,-17.81,0.15,127109482,127109482
151,adToken,1507387760,68670,20045160,-1.99,6.14,-20.67,0.03,1000000000,600000000
151,Xaurum,1507388046,115193,20108974,-3.3,-5.22,-16.55,0.15,127109482,127109482
151,Xaurum,1507388347,112539,20048597,-3.8,-5.5,-16.8,0.15,127109482,127109482
152,Po.et,1507385364,92400,19882856,-2.33,-3.55,8.43,9.31E-03,3141592653,2136283004
152,Etheroll,1507385658,56851,19661327,-2.06,-8.21,-15.3,2.8,7001623,7001623
152,Etheroll,1507385959,56876,19870045,-1.45,-7.31,-14.44,2.83,7001623,7001623
152,Etheroll,1507386257,56920,19757039,-2.06,-7.87,-14.93,2.82,7001623,7001623
152,Po.et,1507386563,92512,19908128,-1.73,-4.43,8.42,9.32E-03,3141592653,2136283004
152,Etheroll,1507386858,56979,19561203,-1.85,-8.62,-15.88,2.79,7001623,7001623
152,Xaurum,1507387147,114419,19839248,-3.92,-6.5,-17.67,0.15,127109482,127109482
152,Etheroll,1507387458,57183,19734143,-0.82,-7.73,-15.24,2.81,7001623,7001623
152,Etheroll,1507387758,57207,19741985,0.06,-7.64,-15.23,2.81,7001623,7001623
152,Etheroll,1507388058,57210,19834897,0.16,-7.13,-14.89,2.83,7001623,7001623
152,Nexium,1507388354,736767,19969048,2.69,-5.65,-3.16,0.3,66521586,66521586
153,Nexium,1507385354,708160,19476256,5.12,-8.66,-5.49,0.29,66521586,66521586
153,Nexium,1507385655,708443,19470935,4.83,-8.53,-5.53,0.29,66521586,66521586
153,Nexium,1507385955,710280,19498275,4.69,-8.3,-5.4,0.29,66521586,66521586
153,Nexium,1507386253,717242,19544108,4.83,-8.07,-5.18,0.29,66521586,66521586
153,Nexium,1507386553,719615,19397561,2.23,-8.7,-5.89,0.29,66521586,66521586
153,Nexium,1507386854,718905,19500803,2.36,-8.16,-5.4,0.29,66521586,66521586
153,Nexium,1507387154,719972,19521225,1.92,-8.03,-5.3,0.29,66521586,66521586
153,Nexium,1507387454,720542,19339155,0.27,-8.84,-6.19,0.29,66521586,66521586
153,Nexium,1507387754,723526,19297513,-1.18,-8.99,-6.4,0.29,66521586,66521586
153,Nexium,1507388054,730616,19645820,0.76,-7.18,-4.72,0.29,66521586,66521586
153,Po.et,1507388364,93720,19782280,-0.45,-5.37,7.53,9.26E-03,3141592653,2136283004
154,The ChampCoin,1507385362,177295,19072836,-1.83,-6.17,-20.92,0.11,218000000,164925727
154,The ChampCoin,1507385663,177568,19132209,-1.4,-5.82,-20.68,0.11,218000000,164925727
154,The ChampCoin,1507385964,173528,19275035,-0.54,-5.07,-20.09,0.11,218000000,164925727
154,The ChampCoin,1507386262,173483,19269922,-0.56,-5.07,-20.12,0.11,218000000,164925727
154,The ChampCoin,1507386561,175726,19057333,-1.26,-6.08,-21,0.11,218000000,164925727
154,The ChampCoin,1507386861,177161,19075969,-0.93,-5.93,-20.93,0.11,218000000,164925727
154,The ChampCoin,1507387164,182052,19016761,-1.32,-6.18,-21.18,0.11,218000000,164925727
154,The ChampCoin,1507387463,184334,18985095,-1.64,-6.26,-21.32,0.11,218000000,164925727
154,The ChampCoin,1507387762,184410,18957058,-1.78,-6.38,-21.44,0.11,218000000,164925727
154,The ChampCoin,1507388063,185871,19205931,-0.39,-5.14,-20.41,0.11,218000000,164925727
154,The ChampCoin,1507388363,185663,19153319,-0.84,-5.41,-20.63,0.11,218000000,164925727
155,Einsteinium,1507385643,3453720,18701107,2.11,-2.58,-35.97,0.08,214174624,214174624
155,Skycoin,1507385958,742,18625021,0.1,0.13,-5.28,3.13,100000000,5933198
155,Skycoin,1507386257,742,18620393,0.02,0.12,-5.36,3.13,100000000,5933198
155,Skycoin,1507386556,742,18623478,0.04,0.14,-5.36,3.13,100000000,5933198
155,Skycoin,1507386857,743,18634098,0.07,0.21,-5.4,3.14,100000000,5933198
155,Skycoin,1507387157,743,18653678,0.16,0.32,-5.36,3.14,100000000,5933198
155,Mothership,1507387462,239436,18711840,8.76,-1.56,-21.36,0.13,200000000,140000000
155,Mothership,1507387761,239274,18691820,8.65,-1.68,-21.46,0.13,200000000,140000000
155,Mothership,1507388061,238922,18717860,8.66,-1.71,-21.3,0.13,200000000,140000000
155,Skycoin,1507388357,740,18578623,-0.31,-0.11,-5.96,3.13,100000000,5933198
156,Skycoin,1507385357,742,18630657,0.28,0.15,-5.1,3.14,100000000,5933198
156,Skycoin,1507385658,742,18626029,0.12,0.13,-5.22,3.13,100000000,5933198
156,Einsteinium,1507385943,3456900,18589295,1.4,-2.99,-36.38,0.08,214174720,214174720
156,Einsteinium,1507386242,3445200,18407460,0.23,-3.93,-37.01,0.08,214174720,214174720
156,Einsteinium,1507386542,3434490,18436203,0.62,-3.96,-36.93,0.08,214174720,214174720
156,Agrello,1507386863,20353,18536615,4.07,-6.26,8.51,0.21,130271020,85978873
156,Agrello,1507387166,20381,18561635,7.72,-6.11,8.6,0.21,130271020,85978873
156,Skycoin,1507387457,742,18623656,-0.03,0.15,-5.56,3.13,100000000,5933198
156,Numeraire,1507387759,86065,18633439,2.43,3.03,-1.37,14.91,2248965,1248965
156,Skycoin,1507388057,742,18614578,-0.1,0.09,-5.72,3.13,100000000,5933198
156,Einsteinium,1507388343,3376840,18502117,0.4,-4.09,-36.81,0.08,214174864,214174864
157,Numeraire,1507385359,70571,18259374,-0.38,0.99,-3.41,14.61,2248965,1248965
157,Numeraire,1507385659,71084,18256252,-0.02,0.93,-3.42,14.61,2248965,1248965
157,Numeraire,1507385960,71080,18255252,-0.09,0.91,-3.41,14.61,2248965,1248965
157,Namecoin,1507386240,68021,17994913,0.48,2.44,-11.81,1.22,14736400,14736400
157,Agrello,1507386562,20257,18011284,-1.79,-8.89,5.51,0.2,130271020,85978873
157,Einsteinium,1507386842,3427690,18461668,0.94,-3.73,-36.86,0.08,214174720,214174720
157,Einsteinium,1507387143,3425350,18544688,1.55,-3.47,-36.62,0.08,214174788,214174788
157,Numeraire,1507387459,86012,18586978,2.48,2.76,-1.62,14.88,2248965,1248965
157,Einsteinium,1507387742,3409980,18625325,1.81,-3.13,-36.37,0.08,214174788,214174788
157,Einsteinium,1507388043,3400650,18527597,0.88,-3.81,-36.72,0.08,214174788,214174788
157,Einsteinium,1507388343,3376840,18502117,0.4,-4.09,-36.81,0.08,214174864,214174864
157,Numeraire,1507388360,86158,18428984,1.65,1.81,-2.48,14.75,2248965,1248965
158,Rivetz,1507385365,66321,18251033,3.48,-5.95,28.26,0.69,200000000,26244468
158,LEOcoin,1507385648,14774,18145856,-2.73,-4.84,-45.39,0.19,99651353,91293934
158,LEOcoin,1507385948,14729,18081901,-3.08,-5.19,-45.58,0.19,99652023,91294605
158,Aventus,1507386263,546864,17938680,2.52,5.68,21.69,2.98,10000000,6000000
158,Namecoin,1507386540,67967,17996829,0.56,2.43,-11.8,1.22,14736400,14736400
158,Aventus,1507386863,553173,18228780,3.52,7.9,23.81,3.03,10000000,6000000
158,Numeraire,1507387160,83877,18251256,0.38,0.91,-3.38,14.61,2248965,1248965
158,Agrello,1507387464,20364,18544439,10.02,-6.2,8.44,0.21,130271020,85978873
158,Skycoin,1507387756,742,18616536,-0.06,0.11,-5.61,3.13,100000000,5933198
158,Numeraire,1507388059,86185,18464579,1.74,2.05,-2.27,14.78,2248965,1248965
158,Agrello,1507388366,20774,18425530,6.16,-6.64,7.55,0.21,130271020,85978873
159,LEOcoin,1507385648,14774,18145856,-2.73,-4.84,-45.39,0.19,99651353,91293934
159,Aventus,1507385664,547161,18041040,3.25,5.96,22.2,3,10000000,6000000
159,Aventus,1507385964,546681,18040980,3.23,6.06,22.31,3,10000000,6000000
159,LEOcoin,1507386247,14617,17922774,-3.96,-6,-46.06,0.19,99652023,91294605
159,Aventus,1507386562,547152,17944800,2.48,5.97,21.77,2.99,10000000,6000000
159,Numeraire,1507386859,79327,17888306,-1.91,-1.06,-5.3,14.32,2248965,1248965
159,Aventus,1507387166,554273,17959980,1.53,6.78,22.05,2.99,10000000,6000000
159,Einsteinium,1507387443,3406850,18489110,1.25,-3.83,-36.83,0.08,214174788,214174788
159,Agrello,1507387763,20511,18545815,10.02,-6.15,8.42,0.21,130271020,85978873
