date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
11/7/17,3993259.677,2465,149776000,3.61,8565110,28600,5.7513965
11/8/17,4680963.355,2558,146433000,4.65,36091000,27750,6.41093969
11/9/17,9268533.04,3788,189780000,4.84,25576900,30650,7.94689645
11/10/17,7784078.126,4087,196471000,4.19,18133700,28450,8.43072808
11/11/17,6678557.665,3101,169105000,4.32,12435700,28800,8.14181305
11/12/17,3566222.844,2228,177986000,3.75,12602700,28550,6.77460726
11/13/17,4455617.854,3001,155884000,4.45,21777600,26900,7.16487578
11/14/17,4854667.579,2569,183799000,4.31,6620560,29200,7.71340926
11/15/17,3677624.606,2020,179531000,4.42,10365300,29150,7.76579452
11/16/17,3131726.526,2033,181508000,4.16,9180750,26950,5.76108303
11/17/17,3894968.466,2014,174207000,4.15,6275620,28750,5.24053308
11/18/17,2712526.96,1976,172186000,4.32,8982810,28700,6.03185343
11/19/17,2472397.702,1911,177817000,4.22,6758010,28950,5.37404732
11/20/17,2632725.905,1755,175003000,4.04,6888960,28050,5.6101648
11/21/17,4370318.878,1959,166302000,3.95,6541270,28150,6.36160572
11/22/17,5376449.872,2138,164664000,4.1,7211950,28550,6.55144808
11/23/17,2992761.359,1969,170447000,4.09,5146550,28600,6.18795671
11/24/17,2314602.348,1947,168529000,3.98,5140870,28700,6.38243725
11/25/17,2359586.321,1545,165712000,4.69,13242900,25700,5.32804554
11/26/17,4128709.437,2220,204915000,5.47,49734500,30700,6.38943038
11/27/17,7830558.38,3434,226294000,5.37,10687800,31450,8.69449191
11/28/17,3242624.483,2317,225045000,5.09,8342690,26000,6.32300434
11/29/17,4571882.114,2241,214111000,4.93,11544500,27800,6.01504785
11/30/17,4351511.365,2457,208385000,5.34,9926690,31000,5.73357141
12/1/17,5936031.064,2076,223613000,6.43,21568900,28700,7.78271879
12/2/17,8187323.078,2434,270005000,7.77,28497100,31100,7.96711288
12/3/17,8828836.059,3181,325939000,7.7,42038700,31300,9.69496336
12/4/17,24650775.68,4172,319982000,8.35,19468900,28100,14.2679469
12/5/17,7208629.179,2646,349963000,9.47,43487500,31350,8.38184954
12/6/17,19638319.4,3914,395766000,8.16,46987900,28050,11.41909414
12/7/17,21095022.77,4190,342082000,7.23,45938000,21950,10.31558826
12/8/17,11094265.61,6570,296937000,8.06,38632900,35700,20.11302716
12/9/17,11616634.45,8802,339650000,8.43,23703400,27950,22.9061157
