utc,close,high,low,open,vol,bb_high,bb_mid,bb_low,rsi,close_lag1,vol_lag1,bb_low_lag1,bb_mid_lag1,bb_high_lag1,close_lag2,vol_lag2,bb_low_lag2,bb_mid_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal,portfolio,trade_returns,bh_returns,trade_cum_returns,bh_cum_returns
2017-12-05 20:00:00,11837.56,11837.8,11661.76,11667.13,6076.14,11883.328333607556,11600.334166666667,11317.339999725778,57.69633414619844,11667.13,5289.47,11289.848880019517,11583.006666666668,11876.164453313819,11728.87,4382.08,11261.41123406948,11583.006666666668,11878.804321486079,54.85376211295752,56.183381926797715,0,1,0.014607705579692709,0.014607705579692709,0.4726447134344316,0.4726447134344316
2017-12-05 21:00:00,11903.13,11906.48,11821.53,11837.38,6717.43,11898.36944471992,11617.41138888889,11336.45333305786,58.72476030175867,11837.56,6076.14,11317.339999725778,11600.334166666667,11883.328333607556,11667.13,5289.47,11289.848880019517,11600.334166666667,11876.164453313819,57.69633414619844,54.85376211295752,0,1,0.0055391482704205686,0.0055391482704205686,0.480801910851796,0.480801910851796
2017-12-05 22:00:00,12152.65,12155.87,11895.51,11901.78,12123.82,11946.771811568593,11637.745000000003,11328.718188431412,62.31103804428781,11903.13,6717.43,11336.45333305786,11617.41138888889,11898.36944471992,11837.56,6076.14,11317.339999725778,11617.41138888889,11883.328333607556,58.72476030175867,57.69633414619844,0,1,0.02096255354684029,0.02096255354684029,0.5118433002002902,0.5118433002002902
2017-12-05 23:00:00,12240.81,12281.69,12151.82,12152.65,8874.12,12001.22082862804,11661.479444444447,11321.738060260854,63.46467193093302,12152.65,12123.82,11328.718188431412,11637.745000000003,11946.771811568593,11903.13,6717.43,11336.45333305786,11637.745000000003,11898.36944471992,62.31103804428781,58.72476030175867,0,1,0.007254384846103523,0.007254384846103523,0.5228107933269464,0.5228107933269464
2017-12-06 00:00:00,12220.31,12263.41,12146.05,12240.81,5692.85,12042.562675881523,11687.255000000001,11331.947324118479,63.0034236987991,12240.81,8874.12,11321.738060260854,11661.479444444447,12001.22082862804,12152.65,12123.82,11328.718188431412,11661.479444444447,11946.771811568593,63.46467193093302,62.31103804428781,0,1,-0.0016747257738662924,-0.0016747257738662924,0.5202605028426399,0.5202605028426399
2017-12-06 01:00:00,12264.58,12264.59,12169.73,12220.31,5499.01,12084.572665171441,11714.160555555558,11343.748445939675,63.59118280032868,12220.31,5692.85,11331.947324118479,11687.255000000001,12042.562675881523,12240.81,8874.12,11321.738060260854,11687.255000000001,12001.22082862804,63.0034236987991,63.46467193093302,0,1,0.0036226576903533036,0.0036226576903533036,0.5257678862446031,0.5257678862446031
2017-12-06 02:00:00,12422.72,12422.78,12266.61,12266.7,6746.63,12138.519959781264,11747.486944444447,11356.453929107629,65.59922450748273,12264.58,5499.01,11343.748445939675,11714.160555555558,12084.572665171441,12220.31,5692.85,11331.947324118479,11714.160555555558,12042.562675881523,63.59118280032868,63.0034236987991,0,1,0.012894041214619678,0.012894041214619678,0.5454412002537843,0.5454412002537843
2017-12-06 03:00:00,12416.22,12491.93,12389.51,12422.72,8201.8,12184.67848479491,11780.172777777778,11375.667070760646,65.44662277023299,12422.72,6746.63,11356.453929107629,11747.486944444447,12138.519959781264,12264.58,5499.01,11343.748445939675,11747.486944444447,12084.572665171441,65.59922450748273,63.59118280032868,0,1,-0.0005232348471188031,-0.0005232348471188031,0.5446325715636384,0.5446325715636384
2017-12-06 04:00:00,12471.57,12509.8,12384.16,12416.51,5138.21,12241.8505545605,11808.606111111112,11375.361667661724,66.13659268113634,12416.22,8201.8,11375.667070760646,11780.172777777778,12184.67848479491,12422.72,6746.63,11356.453929107629,11780.172777777778,12138.519959781264,65.44662277023299,65.59922450748273,0,1,0.004457878484756206,0.004457878484756206,0.5515183558712655,0.5515183558712655
2017-12-06 05:00:00,12580.95,12588.79,12443.61,12471.81,5389.83,12308.644203441916,11838.790833333336,11368.937463224756,67.4574209903272,12471.57,5138.21,11375.361667661724,11808.606111111112,12241.8505545605,12416.22,8201.8,11375.667070760646,11808.606111111112,12184.67848479491,66.13659268113634,65.44662277023299,0,1,0.008770347277848867,0.008770347277848867,0.5651257106602137,0.5651257106602137
2017-12-06 06:00:00,12817.93,12818.09,12558.57,12580.95,6426.79,12401.625091599988,11875.871666666668,11350.118241733348,70.0598446356545,12580.95,5389.83,11368.937463224756,11838.790833333336,12308.644203441916,12471.57,5138.21,11375.361667661724,11838.790833333336,12241.8505545605,67.4574209903272,66.13659268113634,0,1,0.018836415374037685,0.018836415374037685,0.5946070686587954,0.5946070686587954
2017-12-06 07:00:00,12629.43,12851.53,12445.13,12818.2,9770.12,12460.835521248971,11903.80277777778,11346.77003430659,65.75749775432979,12817.93,6426.79,11350.118241733348,11875.871666666668,12401.625091599988,12580.95,5389.83,11368.937463224756,11875.871666666668,12308.644203441916,70.0598446356545,67.4574209903272,0,1,-0.014705962663238092,-0.014705962663238092,0.5711568366445636,0.5711568366445636
2017-12-06 08:00:00,12726.6,12747.51,12625.57,12628.99,4669.16,12526.211711301985,11934.983611111113,11343.75551092024,66.83729329023058,12629.43,9770.12,11346.77003430659,11903.80277777778,12460.835521248971,12817.93,6426.79,11350.118241733348,11903.80277777778,12401.625091599988,65.75749775432979,70.0598446356545,0,1,0.0076939339305099885,0.0076939339305099885,0.583245213540176,0.583245213540176
2017-12-06 09:00:00,12679.9,12779.01,12611.18,12726.95,6285.2,12579.799992230774,11965.968333333334,11352.136674435895,65.81141370146675,12726.6,4669.16,11343.75551092024,11934.983611111113,12526.211711301985,12629.43,9770.12,11346.77003430659,11934.983611111113,12460.835521248971,66.83729329023058,65.75749775432979,0,1,-0.003669479672496978,-0.003669479672496978,0.5774355274125123,0.5774355274125123
2017-12-06 10:00:00,12796.48,12807.46,12676.58,12680.47,5494.18,12641.366675113994,12000.468055555557,11359.56943599712,67.10773582107414,12679.9,6285.2,11352.136674435895,11965.968333333334,12579.799992230774,12726.6,4669.16,11343.75551092024,11965.968333333334,12526.211711301985,65.81141370146675,66.83729329023058,0,1,0.009194078817656326,0.009194078817656326,0.5919385939813142,0.5919385939813142
2017-12-06 11:00:00,12495.74,12801.02,12480.52,12800.68,7771.96,12669.95362113597,12024.987500000001,11380.021378864032,60.97331972872576,12796.48,5494.18,11359.56943599712,12000.468055555557,12641.366675113994,12679.9,6285.2,11352.136674435895,12000.468055555557,12579.799992230774,67.10773582107414,65.81141370146675,0,1,-0.02350177548825927,-0.02350177548825927,0.5545252105544702,0.5545252105544702
2017-12-06 12:00:00,12631.27,12636.14,12391.12,12495.55,8580.18,12705.121730478004,12055.856666666668,11406.591602855333,62.55973982119208,12495.74,7771.96,11380.021378864032,12024.987500000001,12669.95362113597,12796.48,5494.18,11359.56943599712,12024.987500000001,12641.366675113994,60.97331972872576,67.10773582107414,0,1,0.010846096349635959,0.010846096349635959,0.5713857407660821,0.5713857407660821
2017-12-06 13:00:00,12692.55,12711.43,12595.07,12632.49,4658.07,12743.153522100525,12087.481388888891,11431.809255677257,63.254411468279635,12631.27,8580.18,11406.591602855333,12055.856666666668,12705.121730478004,12495.74,7771.96,11380.021378864032,12055.856666666668,12669.95362113597,62.55973982119208,60.97331972872576,0,1,0.004851451991763289,0.004851451991763289,0.5790092432479501,0.5790092432479501
2017-12-06 14:00:00,12865.3,12865.3,12688.06,12690.91,3350.36,12795.437834611315,12122.773611111112,11450.109387610908,65.13036416485049,12692.55,4658.07,11431.809255677257,12087.481388888891,12743.153522100525,12631.27,8580.18,11406.591602855333,12087.481388888891,12705.121730478004,63.254411468279635,62.55973982119208,0,1,0.013610346226723635,0.013610346226723635,0.6005001057437516,0.6005001057437516
2017-12-06 15:00:00,13129.6,13129.6,12856.8,12864.83,11310.51,12876.374959637418,12159.823333333334,11443.27170702925,67.72345250673607,12865.3,3350.36,11450.109387610908,12122.773611111112,12795.437834611315,12692.55,4658.07,11431.809255677257,12122.773611111112,12743.153522100525,65.13036416485049,63.254411468279635,0,1,0.020543632872921824,0.020543632872921824,0.6333801923292237,0.6333801923292237
2017-12-06 16:00:00,13195.39,13197.99,13032.97,13126.7,13535.11,12957.979401795446,12198.52888888889,11439.078375982333,68.3265158347787,13129.6,11310.51,11443.27170702925,12159.823333333334,12876.374959637418,12865.3,3350.36,11450.109387610908,12159.823333333334,12795.437834611315,67.72345250673607,65.13036416485049,0,1,0.0050108152571288755,0.0050108152571288755,0.6415647587176392,0.6415647587176392
2017-12-06 17:00:00,13268.86,13270.12,13114.26,13194.53,8322.38,13039.1718744974,12242.426111111112,11445.680347724823,68.99199472781,13195.39,13535.11,11439.078375982333,12198.52888888889,12957.979401795446,13129.6,11310.51,11443.27170702925,12198.52888888889,12876.374959637418,68.3265158347787,67.72345250673607,0,1,0.005567853621605723,0.005567853621605723,0.6507047510045656,0.6507047510045656
2017-12-06 18:00:00,13840.52,13841.99,13252.97,13268.99,15542.89,13187.909557825908,12302.882777777779,11417.85599772965,73.45549265108083,13268.86,8322.38,11445.680347724823,12242.426111111112,13039.1718744974,13195.39,13535.11,11439.078375982333,12242.426111111112,12957.979401795446,68.99199472781,68.3265158347787,0,1,0.043082827010006985,0.043082827010006985,0.721821778236692,0.721821778236692
2017-12-06 19:00:00,13749.57,13843.2,13480.3,13838.01,15402.26,13307.342546095388,12359.915,11412.487453904614,71.76499899325603,13840.52,15542.89,11417.85599772965,12302.882777777779,13187.909557825908,13268.86,8322.38,11445.680347724823,12302.882777777779,13039.1718744974,73.45549265108083,68.99199472781,0,1,-0.006571284893920226,-0.006571284893920226,0.7105071967953425,0.7105071967953425
2017-12-06 20:00:00,14092.53,14158.95,13732.86,13750.09,13701.54,13461.445737782871,12424.651111111112,11387.856484439353,74.07876865170905,13749.57,15402.26,11412.487453904614,12359.915,13307.342546095388,13840.52,15542.89,11417.85599772965,12359.915,13187.909557825908,71.76499899325603,73.45549265108083,0,1,0.02494332550036127,0.02494332550036127,0.7531729345757192,0.7531729345757192
2017-12-06 21:00:00,14029.82,14155.26,13848.83,14094.0,12190.04,13590.838099613908,12487.47777777778,11384.117455941652,72.9543927023293,14092.53,13701.54,11387.856484439353,12424.651111111112,13461.445737782871,13749.57,15402.26,11412.487453904614,12424.651111111112,13307.342546095388,74.07876865170905,71.76499899325603,0,1,-0.004449875217579891,-0.004449875217579891,0.7453715337820188,0.7453715337820188
2017-12-06 22:00:00,13692.75,14044.06,13401.61,14027.99,15944.41,13671.204928963107,12540.386666666667,11409.568404370228,67.30642658153687,14029.82,12190.04,11384.117455941652,12487.47777777778,13590.838099613908,14092.53,13701.54,11387.856484439353,12487.47777777778,13461.445737782871,72.9543927023293,74.07876865170905,0,1,-0.02402525477874984,-0.02402525477874984,0.7034385379993284,0.7034385379993284
2017-12-06 23:00:00,13750.69,13978.86,13681.3,13692.14,9400.58,13751.064953463088,12593.949444444446,11436.833935425804,67.74788688439905,13692.75,15944.41,11409.568404370228,12540.386666666667,13671.204928963107,14029.82,12190.04,11384.117455941652,12540.386666666667,13590.838099613908,67.30642658153687,72.9543927023293,0,1,0.004231436344050765,0.004231436344050765,0.7106465297388755,0.7106465297388755
2017-12-07 00:00:00,14135.16,14135.16,13737.95,13752.86,7187.4,13860.051679812252,12662.725,11465.398320187749,70.46945466850401,13750.69,9400.58,11436.833935425804,12593.949444444446,13751.064953463088,13692.75,15944.41,11409.568404370228,12593.949444444446,13671.204928963107,67.74788688439905,67.30642658153687,0,1,0.027960051459235746,0.027960051459235746,0.7584762947389376,0.7584762947389376
2017-12-07 01:00:00,14173.55,14243.7,14032.14,14135.16,9054.69,13963.620615390028,12731.303611111112,11498.986606832197,70.72318646748009,14135.16,7187.4,11465.398320187749,12662.725,13860.051679812252,13750.69,9400.58,11436.833935425804,12662.725,13751.064953463088,70.46945466850401,67.74788688439905,0,1,0.0027159225647250818,0.0027159225647250818,0.7632521801873533,0.7632521801873533
2017-12-07 02:00:00,14096.43,14293.71,14077.23,14174.14,7318.24,14049.605095142619,12796.984444444446,11544.363793746274,69.48949669889932,14173.55,9054.69,11498.986606832197,12731.303611111112,13963.620615390028,14135.16,7187.4,11465.398320187749,12731.303611111112,13860.051679812252,70.72318646748009,70.46945466850401,0,1,-0.005441120961226953,-0.005441120961226953,0.7536581117898067,0.7536581117898067
2017-12-07 03:00:00,14245.41,14247.76,14070.52,14097.93,5517.07,14141.97094582169,12866.509166666667,11591.047387511644,70.5115908257264,14096.43,7318.24,11544.363793746274,12796.984444444446,14049.605095142619,14173.55,9054.69,11498.986606832197,12796.984444444446,13963.620615390028,69.48949669889932,70.72318646748009,0,1,0.010568633334822941,0.010568633334822941,0.7721918813679511,0.7721918813679511
2017-12-07 04:00:00,14517.56,14622.49,14244.17,14245.41,11031.52,14254.651753159831,12942.640833333333,11630.629913506835,72.2578037024952,14245.41,5517.07,11591.047387511644,12866.509166666667,14141.97094582169,14096.43,7318.24,11544.363793746274,12866.509166666667,14049.605095142619,70.5115908257264,69.48949669889932,0,1,0.01910439924158025,0.01910439924158025,0.8060485426022916,0.8060485426022916
2017-12-07 05:00:00,14653.76,14664.5,14441.55,14515.86,6663.65,14370.313158805586,13022.591666666667,11674.870174527749,73.07843737296041,14517.56,11031.52,11630.629913506835,12942.640833333333,14254.651753159831,14245.41,5517.07,11591.047387511644,12942.640833333333,14141.97094582169,72.2578037024952,70.5115908257264,0,1,0.009381741835404966,0.009381741835404966,0.8229924237711956,0.8229924237711956
2017-12-07 06:00:00,15022.9,15022.9,14641.27,14652.79,13479.86,14514.246862260206,13114.0925,11713.938137739795,75.12933658589147,14653.76,6663.65,11674.870174527749,13022.591666666667,14370.313158805586,14517.56,11031.52,11630.629913506835,13022.591666666667,14254.651753159831,73.07843737296041,72.2578037024952,0,1,0.025190804271395084,0.025190804271395084,0.8689150691066518,0.8689150691066518
2017-12-07 07:00:00,14235.24,15036.8,14133.05,15022.9,16990.48,14559.439075382024,13185.42888888889,11811.418702395755,64.36736322789378,15022.9,13479.86,11713.938137739795,13114.0925,14514.246862260206,14653.76,6663.65,11674.870174527749,13114.0925,14370.313158805586,75.12933658589147,73.07843737296041,0,1,-0.0524306225828568,-0.0524306225828568,0.7709266884789072,0.7709266884789072
2017-12-07 08:00:00,14723.14,14834.47,14186.61,14224.04,11308.74,14647.760237835619,13265.58388888889,11883.407539942162,67.34743135924288,14235.24,16990.48,11811.418702395755,13185.42888888889,14559.439075382024,15022.9,13479.86,11713.938137739795,13185.42888888889,14514.246862260206,64.36736322789378,75.12933658589147,0,1,0.03427409724036967,0.03427409724036967,0.8316236020053991,0.8316236020053991
2017-12-07 09:00:00,15076.21,15102.18,14709.68,14723.32,11078.96,14764.983065535009,13353.725,11942.466934464992,69.26095179311238,14723.14,11308.74,11883.407539942162,13265.58388888889,14647.760237835619,14235.24,16990.48,11811.418702395755,13265.58388888889,14559.439075382024,67.34743135924288,64.36736322789378,0,1,0.02398061826485387,0.02398061826485387,0.8755470684099873,0.8755470684099873
2017-12-07 10:00:00,15396.01,15416.07,15061.27,15066.14,11724.75,14915.17351626724,13443.818333333335,11972.46315039943,70.85232405526006,15076.21,11078.96,11942.466934464992,13353.725,14764.983065535009,14723.14,11308.74,11883.407539942162,13353.725,14647.760237835619,69.26095179311238,67.34743135924288,0,1,0.021212227741587597,0.021212227741587597,0.915331599965167,0.915331599965167
2017-12-07 11:00:00,15884.18,15927.43,15387.86,15388.53,17065.7,15113.220779727675,13545.023055555555,11976.825331383436,73.04347528612182,15396.01,11724.75,11972.46315039943,13443.818333333335,14915.17351626724,15076.21,11078.96,11942.466934464992,13443.818333333335,14764.983065535009,70.85232405526006,69.26095179311238,0,1,0.03170756579139655,0.03170756579139655,0.9760621026834033,0.9760621026834033
2017-12-07 12:00:00,15449.83,16775.09,15104.83,15884.95,21572.51,15238.434956040304,13634.731944444446,12031.028932848587,68.34174532962744,15884.18,17065.7,11976.825331383436,13545.023055555555,15113.220779727675,15396.01,11724.75,11972.46315039943,13545.023055555555,14915.17351626724,73.04347528612182,70.85232405526006,0,1,-0.02734481729620286,-0.02734481729620286,0.9220270455195752,0.9220270455195752
2017-12-07 13:00:00,15882.55,15943.97,14669.37,15452.93,16676.0,15400.106843083964,13735.231111111112,12070.35537913826,70.30069864357206,15449.83,21572.51,12031.028932848587,13634.731944444446,15238.434956040304,15884.18,17065.7,11976.825331383436,13634.731944444446,15113.220779727675,68.34174532962744,73.04347528612182,0,1,0.028008075169759117,0.028008075169759117,0.9758593234887973,0.9758593234887973
2017-12-07 14:00:00,16095.77,16212.23,15810.91,15877.8,13471.68,15574.758765491799,13837.26027777778,12099.76179006376,71.20378232023509,15882.55,16676.0,12070.35537913826,13735.231111111112,15400.106843083964,15449.83,21572.51,12031.028932848587,13735.231111111112,15238.434956040304,70.30069864357206,68.34174532962744,0,1,0.01342479639604477,0.01342479639604477,1.0023848326138611,1.0023848326138611
2017-12-07 15:00:00,15558.71,16095.03,15191.25,16095.03,17655.08,15675.70146743736,13924.55166666667,12173.40186589598,66.00404243209098,16095.77,13471.68,12099.76179006376,13837.26027777778,15574.758765491799,15882.55,16676.0,12070.35537913826,13837.26027777778,15400.106843083964,71.20378232023509,70.30069864357206,0,1,-0.03336653046110882,-0.03336653046110882,0.9355721981015885,0.9355721981015885
2017-12-07 16:00:00,15854.24,15855.34,15454.46,15561.12,10793.2,15795.757769269201,14018.514722222224,12241.271675175247,67.35340801675653,15558.71,17655.08,12173.40186589598,13924.55166666667,15675.70146743736,16095.77,13471.68,12099.76179006376,13924.55166666667,15574.758765491799,66.00404243209098,71.20378232023509,0,1,0.018994505328526534,0.018994505328526534,0.9723374345321769,0.9723374345321769
2017-12-07 17:00:00,16120.43,16209.9,15833.95,15854.43,11508.38,15933.715818604465,14116.833611111113,12299.95140361776,68.5113351128083,15854.24,10793.2,12241.271675175247,14018.514722222224,15795.757769269201,15558.71,17655.08,12173.40186589598,14018.514722222224,15675.70146743736,67.35340801675653,66.00404243209098,0,1,0.016789830354529744,0.016789830354529744,1.0054526454598607,1.0054526454598607
2017-12-07 18:00:00,16617.96,16636.14,16105.22,16119.18,13399.25,16119.07313750682,14222.390000000003,12325.706862493185,70.52140925220631,16120.43,11508.38,12299.95140361776,14116.833611111113,15933.715818604465,15854.24,10793.2,12241.271675175247,14116.833611111113,15795.757769269201,68.5113351128083,67.35340801675653,0,1,0.03086332064343189,0.03086332064343189,1.0673475734919071,1.0673475734919071
2017-12-07 19:00:00,16850.31,16879.26,16304.83,16622.39,12375.57,16307.594981032675,14339.636666666669,12371.678352300663,71.39842156502124,16617.96,13399.25,12325.706862493185,14222.390000000003,16119.07313750682,16120.43,11508.38,12299.95140361776,14222.390000000003,15933.715818604465,70.52140925220631,68.5113351128083,0,1,0.013981860589386663,0.013981860589386663,1.0962529390542777,1.0962529390542777
2017-12-07 20:00:00,17108.46,17108.78,16783.05,16867.98,12542.59,16509.5431058005,14461.355000000003,12413.166894199505,72.33886541677387,16850.31,12375.57,12371.678352300663,14339.636666666669,16307.594981032675,16617.96,13399.25,12325.706862493185,14339.636666666669,16119.07313750682,71.39842156502124,70.52140925220631,0,1,0.015320192922266607,0.015320192922266607,1.1283679384944576,1.1283679384944576
2017-12-07 21:00:00,17254.0,17294.85,16920.08,17104.07,12475.97,16705.641576706745,14588.413333333338,12471.18508995993,72.8564182878067,17108.46,12542.59,12413.166894199505,14461.355000000003,16509.5431058005,16850.31,12375.57,12371.678352300663,14461.355000000003,16307.594981032675,72.33886541677387,71.39842156502124,0,1,0.008506902433065289,0.008506902433065289,1.146473756888894,1.146473756888894
2017-12-07 22:00:00,16930.49,17254.83,16647.02,17248.71,15810.11,16850.483585843296,14703.246944444449,12556.010303045601,69.86759444831986,17254.0,12475.97,12471.18508995993,14588.413333333338,16705.641576706745,17108.46,12542.59,12413.166894199505,14588.413333333338,16509.5431058005,72.8564182878067,72.33886541677387,0,1,-0.018749855106062308,-0.018749855106062308,1.1062276849582622,1.1062276849582622
2017-12-07 23:00:00,16437.38,16931.94,15811.2,16931.94,18315.77,16921.58774764225,14812.736944444448,12703.886141246647,65.64549931915118,16930.49,15810.11,12556.010303045601,14703.246944444449,16850.483585843296,17254.0,12475.97,12471.18508995993,14703.246944444449,16705.641576706745,69.86759444831986,72.8564182878067,0,1,-0.02912555986270926,-0.02912555986270926,1.0448826244355147,1.0448826244355147
2017-12-08 00:00:00,15760.26,16631.66,15758.64,16395.26,12834.6,16937.630868019547,14899.653333333337,12861.675798647128,60.48319901254008,16437.38,18315.77,12703.886141246647,14812.736944444448,16921.58774764225,16930.49,15810.11,12556.010303045601,14812.736944444448,16850.483585843296,65.64549931915118,69.86759444831986,0,1,-0.041193912898527696,-0.041193912898527696,0.9606459077168055,0.9606459077168055
2017-12-08 01:00:00,15674.0,15762.92,14508.28,15758.22,25103.16,16940.028293792042,14982.471388888895,13024.914483985747,59.86632120137568,15760.26,12834.6,12861.675798647128,14899.653333333337,16937.630868019547,16437.38,18315.77,12703.886141246647,14899.653333333337,16921.58774764225,60.48319901254008,65.64549931915118,0,1,-0.005473259958909349,-0.005473259958909349,0.9499147829764996,0.9499147829764996
2017-12-08 02:00:00,16084.81,16118.38,15242.14,15670.89,14846.78,16963.783742199877,15071.902222222228,13180.020702244581,61.776026011487936,15674.0,25103.16,13024.914483985747,14982.471388888895,16940.028293792042,15760.26,12834.6,12861.675798647128,14982.471388888895,16937.630868019547,59.86632120137568,60.48319901254008,0,1,0.02620964654842406,0.02620964654842406,1.0010213602378606,1.0010213602378606
2017-12-08 03:00:00,16109.5,16414.53,15817.04,16082.87,12883.85,16990.423621221114,15154.677222222228,13318.930823223342,61.88813283240873,16084.81,14846.78,13180.020702244581,15071.902222222228,16963.783742199877,15674.0,25103.16,13024.914483985747,15071.902222222228,16940.028293792042,61.776026011487936,59.86632120137568,0,1,0.0015349886010465053,0.0015349886010465053,1.0040929052162761,1.0040929052162761
2017-12-08 04:00:00,15647.94,16185.19,15626.45,16109.65,7530.7,16984.16770786842,15222.803611111116,13461.439514353811,58.58429343361674,16109.5,12883.85,13318.930823223342,15154.677222222228,16990.423621221114,16084.81,14846.78,13180.020702244581,15154.677222222228,16963.783742199877,61.88813283240873,61.776026011487936,0,1,-0.02865141686582451,-0.02865141686582451,0.9466728039510832,0.9466728039510832
2017-12-08 05:00:00,15377.57,15724.82,14993.47,15642.25,13820.5,16961.80397124079,15281.378888888892,13600.953806536992,56.75868079636726,15647.94,7530.7,13461.439514353811,15222.803611111116,16984.16770786842,16109.5,12883.85,13318.930823223342,15222.803611111116,16990.423621221114,58.58429343361674,61.88813283240873,0,1,-0.017278312672466822,-0.017278312672466822,0.9130375825734287,0.9130375825734287
2017-12-08 06:00:00,15012.23,15652.23,15005.61,15371.25,10506.18,16950.58028130614,15313.92638888889,13677.272496471644,54.402443514058916,15377.57,13820.5,13600.953806536992,15281.378888888892,16961.80397124079,15647.94,7530.7,13461.439514353811,15281.378888888892,16984.16770786842,56.75868079636726,58.58429343361674,0,1,-0.023757979966925857,-0.023757979966925857,0.8675876740106729,0.8675876740106729
2017-12-08 07:00:00,14912.17,15045.23,13906.1,15007.12,18177.95,16931.597788181858,15346.220833333338,13760.843878484819,53.77358427419281,15012.23,10506.18,13677.272496471644,15313.92638888889,16950.58028130614,15377.57,13820.5,13600.953806536992,15313.92638888889,16961.80397124079,54.402443514058916,56.75868079636726,0,1,-0.006665232280613886,-0.006665232280613886,0.8551397683589803,0.8551397683589803
2017-12-08 08:00:00,14980.37,15225.68,14743.37,14910.83,12215.89,16923.175811915495,15370.88305555556,13818.590299195625,54.1451864974731,14912.17,18177.95,13760.843878484819,15346.220833333338,16931.597788181858,15012.23,10506.18,13677.272496471644,15346.220833333338,16950.58028130614,53.77358427419281,54.402443514058916,0,1,0.004573445715814639,0.004573445715814639,0.8636241493848191,0.8636241493848191
2017-12-08 09:00:00,15114.61,15219.91,14512.89,14970.7,13803.72,16912.329717641318,15401.016111111116,13889.702504580913,54.87952079338395,14980.37,12215.89,13818.590299195625,15370.88305555556,16923.175811915495,14912.17,18177.95,13760.843878484819,15370.88305555556,16931.597788181858,54.1451864974731,53.77358427419281,0,1,0.0089610603743433,0.0089610603743433,0.8803241979025407,0.8803241979025407
2017-12-08 10:00:00,15870.89,15986.13,15086.6,15114.61,13293.45,16904.73961473711,15461.520000000006,14018.300385262899,58.711096074174975,15114.61,13803.72,13889.702504580913,15401.016111111116,16912.329717641318,14980.37,12215.89,13818.590299195625,15401.016111111116,16923.175811915495,54.87952079338395,54.1451864974731,0,1,0.05003635555267372,0.05003635555267372,0.9744087680230882,0.9744087680230882
2017-12-08 11:00:00,15482.34,15952.99,15426.03,15870.55,10312.03,16876.68122387347,15509.621388888896,14142.561553904321,56.18959967977888,15870.89,13293.45,14018.300385262899,15461.520000000006,16904.73961473711,15114.61,13803.72,13889.702504580913,15461.520000000006,16912.329717641318,58.711096074174975,54.87952079338395,0,1,-0.02448192886473277,-0.02448192886473277,0.9260714330144422,0.9260714330144422
2017-12-08 12:00:00,15246.44,15731.46,15023.51,15482.34,10832.53,16858.443058886787,15540.490277777782,14222.53749666878,54.72197366955602,15482.34,10312.03,14142.561553904321,15509.621388888896,16876.68122387347,15870.89,13293.45,14018.300385262899,15509.621388888896,16904.73961473711,56.18959967977888,58.711096074174975,0,1,-0.01523671486351541,-0.01523671486351541,0.8967244317828387,0.8967244317828387
2017-12-08 13:00:00,15013.31,15310.96,14956.95,15246.45,7612.92,16837.589586477374,15563.816944444448,14290.044302411523,53.30668250119065,15246.44,10832.53,14222.53749666878,15540.490277777782,16858.443058886787,15482.34,10312.03,14142.561553904321,15540.490277777782,16876.68122387347,54.72197366955602,56.18959967977888,0,1,-0.015290782635159483,-0.015290782635159483,0.867722030777651,0.867722030777651
2017-12-08 14:00:00,15219.75,15219.75,14903.82,15003.68,7440.69,16809.641330588085,15595.020277777781,14380.39922496748,54.381307696498716,15013.31,7612.92,14290.044302411523,15563.816944444448,16837.589586477374,15246.44,10832.53,14222.53749666878,15563.816944444448,16858.443058886787,53.30668250119065,54.72197366955602,0,1,0.01375046542035041,0.01375046542035041,0.8934040779766856,0.8934040779766856
2017-12-08 15:00:00,15275.1,15568.53,15173.11,15210.29,7832.71,16785.932084323664,15623.622777777779,14461.313471231893,54.66901815200982,15219.75,7440.69,14380.39922496748,15595.020277777781,16809.641330588085,15013.31,7612.92,14290.044302411523,15595.020277777781,16837.589586477374,54.381307696498716,53.30668250119065,0,1,0.0036367220223723074,0.0036367220223723074,0.900289862284313,0.900289862284313
2017-12-08 16:00:00,15175.6,15420.25,15064.23,15278.02,6137.71,16772.11658965828,15641.901666666665,14511.68674367505,54.038846597231284,15275.1,7832.71,14461.313471231893,15623.622777777779,16785.932084323664,15219.75,7440.69,14380.39922496748,15623.622777777779,16809.641330588085,54.66901815200982,54.381307696498716,0,1,-0.006513868976307902,-0.006513868976307902,0.8879116231043866,0.8879116231043866
2017-12-08 17:00:00,15822.77,15896.42,15132.3,15176.64,9875.03,16773.27272291566,15674.374166666666,14575.475610417676,57.3294498073085,15175.6,6137.71,14511.68674367505,15641.901666666665,16772.11658965828,15275.1,7832.71,14461.313471231893,15641.901666666665,16785.932084323664,54.038846597231284,54.66901815200982,0,1,0.04264543082316341,0.04264543082316341,0.9684224276277309,0.9684224276277309
2017-12-08 18:00:00,15919.88,16061.84,15777.56,15821.15,6632.05,16785.61157799702,15699.290277777776,14612.968977558532,57.79580864915202,15822.77,9875.03,14575.475610417676,15674.374166666666,16773.27272291566,15175.6,6137.71,14511.68674367505,15674.374166666666,16772.11658965828,57.3294498073085,54.038846597231284,0,1,0.006137357744566696,0.006137357744566696,0.9805033402585108,0.9805033402585108
