close,volbtc,bb_up,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_up_lag1,close_lag2,bb_low_lag2,bb_up_lag2,rsi_lag1,bb_sig
2437.14,1797.443407,2484.676341,2438.242857,2391.809374,48.88431652,2427.26,2335.217449,2503.453979,2457.7,2332.783126,2500.95116,48.20308035,0
2487.93,1658.297938,2490.781442,2453.45,2416.118558,52.35352572,2437.14,2391.809374,2484.676341,2427.26,2335.217449,2503.453979,48.88431652,0
2495.27,1860.283712,2501.655251,2463.611429,2425.567606,52.85154518,2487.93,2416.118558,2490.781442,2437.14,2391.809374,2484.676341,52.35352572,0
2469.01,1868.494493,2503.481708,2466.275714,2429.069721,50.80552537,2495.27,2425.567606,2501.655251,2487.93,2416.118558,2490.781442,52.85154518,0
2480.43,1554.749577,2500.594862,2464.962857,2429.330853,51.68155968,2469.01,2429.069721,2503.481708,2495.27,2425.567606,2501.655251,50.80552537,0
2436.92,1806.242261,2500.538141,2461.994286,2423.450431,48.16253894,2480.43,2429.330853,2500.594862,2469.01,2429.069721,2503.481708,51.68155968,0
2477,1352.25014,2501.605477,2469.1,2436.594523,51.4424799,2436.92,2423.450431,2500.538141,2480.43,2429.330853,2500.594862,48.16253894,0
2489.93,1043.274873,2503.840422,2476.641429,2449.442435,52.48693753,2477,2436.594523,2501.605477,2436.92,2423.450431,2500.538141,51.4424799,0
2500.14,935.7046502,2507.872434,2478.385714,2448.898994,53.34040542,2489.93,2449.442435,2503.840422,2477,2436.594523,2501.605477,52.48693753,0
2538.88,813.76626,2527.8221,2484.615714,2441.409329,56.53100511,2500.14,2448.898994,2507.872434,2489.93,2449.442435,2503.840422,53.34040542,0
2572.87,1007.581759,2561.07058,2499.452857,2437.835135,59.16913498,2538.88,2441.409329,2527.8221,2500.14,2448.898994,2507.872434,56.53100511,0
2538.97,894.9928605,2571.258711,2507.815714,2444.372717,55.54820741,2572.87,2437.835135,2561.07058,2538.88,2441.409329,2527.8221,59.16913498,0
2586,1797.152765,2587.024368,2529.112857,2471.201346,59.27193858,2538.97,2444.372717,2571.258711,2572.87,2437.835135,2561.07058,55.54820741,0
2626.01,2695.106075,2617.326557,2550.4,2483.473443,62.17493798,2586,2471.201346,2587.024368,2538.97,2444.372717,2571.258711,59.27193858,0
2652.36,1863.683421,2647.318969,2573.604286,2499.889602,63.99510606,2626.01,2483.473443,2617.326557,2586,2471.201346,2587.024368,62.17493798,0
2654.35,1537.686682,2664.211285,2595.634286,2527.057287,64.13546954,2652.36,2499.889602,2647.318969,2626.01,2483.473443,2617.326557,63.99510606,0
2634.94,1853.872364,2670.515481,2609.357143,2548.198804,61.61246336,2654.35,2527.057287,2664.211285,2652.36,2499.889602,2647.318969,64.13546954,0
2654.57,1633.17794,2681.551177,2621.028571,2560.505966,63.18960243,2634.94,2548.198804,2670.515481,2654.35,2527.057287,2664.211285,61.61246336,0
2660,807.9180081,2674.569972,2638.318571,2602.067171,63.63467562,2654.57,2560.505966,2681.551177,2634.94,2548.198804,2670.515481,63.18960243,0
2635.25,1073.112254,2663.409421,2645.354286,2627.299151,60.06954599,2660,2602.067171,2674.569972,2654.57,2560.505966,2681.551177,63.63467562,0
2512.14,1281.516878,2701.987076,2629.087143,2556.18721,46.20333936,2635.25,2627.299151,2663.409421,2660,2602.067171,2674.569972,60.06954599,0
2550.43,1669.650799,2696.084823,2614.525714,2532.966605,50.06426538,2512.14,2556.18721,2701.987076,2635.25,2627.299151,2663.409421,46.20333936,0
2573.42,516.9172445,2682.867179,2602.964286,2523.061392,52.27881623,2550.43,2532.966605,2696.084823,2512.14,2556.18721,2701.987076,50.06426538,0
2530.92,892.9156084,2673.117937,2588.104286,2503.090634,48.0376023,2573.42,2523.061392,2682.867179,2550.43,2532.966605,2696.084823,52.27881623,0
2556.89,1178.384368,2649.53171,2574.15,2498.76829,50.6711036,2530.92,2503.090634,2673.117937,2573.42,2523.061392,2682.867179,48.0376023,0
2556.04,755.2157315,2613.359191,2559.298571,2505.237952,50.58074671,2556.89,2498.76829,2649.53171,2530.92,2503.090634,2673.117937,50.6711036,0
2495.2,1661.228467,2577.870419,2539.291429,2500.712438,44.46840777,2556.04,2505.237952,2613.359191,2556.89,2498.76829,2649.53171,50.58074671,0
2484.04,1401.013974,2582.142432,2535.277143,2488.411854,43.43162459,2495.2,2500.712438,2577.870419,2556.04,2505.237952,2613.359191,44.46840777,0
2515.25,1048.163788,2577.098445,2530.251429,2483.404412,47.14314567,2484.04,2488.411854,2582.142432,2495.2,2500.712438,2577.870419,43.43162459,0
2513.35,1321.445871,2560.679989,2521.67,2482.660011,46.94122668,2515.25,2483.404412,2577.098445,2484.04,2488.411854,2582.142432,47.14314567,0
2559,1366.083669,2569.339086,2525.681429,2482.023771,52.23472483,2513.35,2482.660011,2560.679989,2515.25,2483.404412,2577.098445,46.94122668,0
2572.06,554.1417807,2575.532367,2527.848571,2480.164776,53.65914044,2559,2482.023771,2569.339086,2513.35,2482.660011,2560.679989,52.23472483,0
2563.88,1134.640816,2578.291624,2528.968571,2479.645519,52.6010718,2572.06,2480.164776,2575.532367,2559,2482.023771,2569.339086,53.65914044,0
2519.15,699.5267927,2577.896939,2532.39,2486.883061,47.128584,2563.88,2479.645519,2578.291624,2572.06,2480.164776,2575.532367,52.6010718,0
2515.99,838.2399689,2573.819561,2536.954286,2500.08901,46.75848027,2519.15,2486.883061,2577.896939,2563.88,2479.645519,2578.291624,47.128584,0
2565.78,1251.281662,2581.016727,2544.172857,2507.328987,53.01888128,2515.99,2500.08901,2573.819561,2519.15,2486.883061,2577.896939,46.75848027,0
2539,1629.501534,2579.938361,2547.837143,2515.735925,49.63807877,2565.78,2507.328987,2581.016727,2515.99,2500.08901,2573.819561,53.01888128,0
2586,1453.638454,2589.444656,2551.694286,2513.943915,55.05488953,2539,2515.735925,2579.938361,2565.78,2507.328987,2581.016727,49.63807877,0
2550.39,1517.374474,2584.246265,2548.598571,2512.950878,50.61305171,2586,2513.943915,2589.444656,2539,2515.735925,2579.938361,55.05488953,0
2569.3,1160.848827,2585.870753,2549.372857,2512.874961,52.79123145,2550.39,2512.950878,2584.246265,2586,2513.943915,2589.444656,50.61305171,0
2596.98,1001.834837,2599.076976,2560.491429,2521.905882,55.86005917,2569.3,2512.874961,2585.870753,2550.39,2512.950878,2584.246265,52.79123145,0
2616.23,2049.310892,2612.087625,2574.811429,2537.535233,57.90926542,2596.98,2521.905882,2599.076976,2569.3,2512.874961,2585.870753,55.86005917,0
2592.99,1274.534463,2616.586817,2578.698571,2540.810326,54.61287217,2616.23,2537.535233,2612.087625,2596.98,2521.905882,2599.076976,57.90926542,0
2604.31,890.9105287,2618.752093,2588.028571,2557.30505,55.92882575,2592.99,2540.810326,2616.586817,2616.23,2537.535233,2612.087625,54.61287217,0
2613.41,755.2553449,2625.33864,2591.944286,2558.549931,57.00796022,2604.31,2557.30505,2618.752093,2592.99,2540.810326,2616.586817,55.92882575,0
2601,614.6435958,2620.828347,2599.174286,2577.520224,55.02904146,2613.41,2558.549931,2625.33864,2604.31,2557.30505,2618.752093,57.00796022,0
2621.42,502.8772296,2621.329216,2606.62,2591.910784,57.6350046,2601,2577.520224,2620.828347,2613.41,2558.549931,2625.33864,55.02904146,0
2639.99,1313.735441,2634.199706,2612.764286,2591.328865,59.91016114,2621.42,2591.910784,2621.329216,2601,2577.520224,2620.828347,57.6350046,0
2646.61,1630.16988,2645.058592,2617.104286,2589.149979,60.72001417,2639.99,2591.328865,2634.199706,2621.42,2591.910784,2621.329216,59.91016114,0
2697.73,1589.683946,2678.760132,2632.067143,2585.374153,66.36965415,2646.61,2589.149979,2645.058592,2639.99,2591.328865,2634.199706,60.72001417,0
2771,4666.379366,2738.711416,2655.88,2573.048584,72.47944874,2697.73,2585.374153,2678.760132,2646.61,2589.149979,2645.058592,66.36965415,0
2763.96,2021.419347,2772.230319,2677.387143,2582.543967,71.14207451,2771,2573.048584,2738.711416,2697.73,2585.374153,2678.760132,72.47944874,0
2725.08,1921.206188,2779.63425,2695.112857,2610.591464,64.10680872,2763.96,2582.543967,2772.230319,2771,2573.048584,2738.711416,71.14207451,0
2711.56,1848.224965,2779.489344,2707.99,2636.490656,61.81751943,2725.08,2610.591464,2779.63425,2763.96,2582.543967,2772.230319,64.10680872,0
2738.34,902.9825324,2781.01279,2722.04,2663.06721,64.52020883,2711.56,2636.490656,2779.489344,2725.08,2610.591464,2779.63425,61.81751943,0
2708.03,1987.727395,2770.042203,2730.814286,2691.586368,59.39575643,2738.34,2663.06721,2781.01279,2711.56,2636.490656,2779.489344,64.52020883,0
2718.52,1288.707232,2768.651752,2733.784286,2698.91682,60.56317834,2708.03,2691.586368,2770.042203,2738.34,2663.06721,2781.01279,59.39575643,0
2691.65,578.5684923,2754.884179,2722.448571,2690.012964,56.11281628,2718.52,2698.91682,2768.651752,2708.03,2691.586368,2770.042203,60.56317834,0
2719.51,452.168111,2736.352789,2716.098571,2695.844354,59.44075044,2691.65,2690.012964,2754.884179,2718.52,2698.91682,2768.651752,56.11281628,0
2715.38,1689.841591,2734.210305,2714.712857,2695.215409,58.7297841,2719.51,2695.844354,2736.352789,2691.65,2690.012964,2754.884179,59.44075044,0
2676.03,3010.418528,2737.920756,2709.637143,2681.353529,52.30988911,2715.38,2695.215409,2734.210305,2719.51,2695.844354,2736.352789,58.7297841,0
2662.36,1576.77525,2730.223305,2698.782857,2667.34241,50.25468693,2676.03,2681.353529,2737.920756,2715.38,2695.215409,2734.210305,52.30988911,0
2652.15,2048.598262,2729.743794,2690.8,2651.856206,48.71519605,2662.36,2667.34241,2730.223305,2676.03,2681.353529,2737.920756,50.25468693,0
2560.01,1294.436061,2743.084217,2668.155714,2593.227212,37.5390717,2652.15,2651.856206,2729.743794,2662.36,2667.34241,2730.223305,48.71519605,0
2643.35,1401.795546,2735.602993,2661.255714,2586.908435,48.94767046,2560.01,2593.227212,2743.084217,2652.15,2651.856206,2729.743794,37.5390717,0
2633.01,1316.602366,2714.850067,2648.898571,2582.947076,47.78156988,2643.35,2586.908435,2735.602993,2560.01,2593.227212,2743.084217,48.94767046,0
2634.09,668.6310494,2689.208848,2637.285714,2585.36258,47.92112746,2633.01,2582.947076,2714.850067,2643.35,2586.908435,2735.602993,47.78156988,0
2615.21,844.3953007,2675.504475,2628.597143,2581.689811,45.62550609,2634.09,2585.36258,2689.208848,2633.01,2582.947076,2714.850067,47.92112746,0
2647.07,398.2040073,2670.376967,2626.412857,2582.448747,49.980071,2615.21,2581.689811,2675.504475,2634.09,2585.36258,2689.208848,45.62550609,0
2664,301.4345004,2674.663127,2628.105714,2581.548302,52.17200554,2647.07,2582.448747,2670.376967,2615.21,2581.689811,2675.504475,49.980071,0
2664.62,360.0831,2667.609766,2643.05,2618.490234,52.25452116,2664,2581.548302,2674.663127,2647.07,2582.448747,2670.376967,52.17200554,0
2686.01,1075.302868,2682.502998,2649.144286,2615.785573,55.13064519,2664.62,2618.490234,2667.609766,2664,2581.548302,2674.663127,52.25452116,0
2714.99,1421.328497,2706.835393,2660.855714,2614.876036,58.75567696,2686.01,2615.785573,2682.502998,2664.62,2618.490234,2667.609766,55.13064519,0
2704.02,1516.229097,2718.366021,2670.845714,2623.325408,56.8822712,2714.99,2614.876036,2706.835393,2686.01,2615.785573,2682.502998,58.75567696,0
2694.84,1652.899798,2716.238195,2682.221429,2648.204662,55.29344497,2704.02,2623.325408,2718.366021,2714.99,2614.876036,2706.835393,56.8822712,0
2678.22,1728.074171,2713.514803,2686.671429,2659.828054,52.43772052,2694.84,2648.204662,2716.238195,2704.02,2623.325408,2718.366021,55.29344497,0
2679.99,896.3690273,2712.576958,2688.955714,2665.334471,52.717791,2678.22,2659.828054,2713.514803,2694.84,2648.204662,2716.238195,52.43772052,0
2723.77,777.318285,2721.829706,2697.405714,2672.981723,59.12858124,2679.99,2665.334471,2712.576958,2678.22,2659.828054,2713.514803,52.717791,0
2719.98,1070.987708,2728.057823,2702.258571,2676.45932,58.39050005,2723.77,2672.981723,2721.829706,2679.99,2665.334471,2712.576958,59.12858124,0
2727.45,617.855995,2732.505281,2704.038571,2675.571862,59.4645097,2719.98,2676.45932,2728.057823,2723.77,2672.981723,2721.829706,58.39050005,0
2704.71,803.9682814,2732.606011,2704.137143,2675.668274,54.82522865,2727.45,2675.571862,2732.505281,2719.98,2676.45932,2728.057823,59.4645097,0
2679.18,1409.67008,2733.071093,2701.9,2670.728907,50.09947525,2704.71,2675.668274,2732.606011,2727.45,2675.571862,2732.505281,54.82522865,0
2696.97,505.2118565,2732.561915,2704.578571,2676.595228,53.13116385,2679.18,2670.728907,2733.071093,2704.71,2675.668274,2732.606011,50.09947525,0
2700.01,525.823526,2731.46017,2707.438571,2683.416973,53.64938755,2696.97,2676.595228,2732.561915,2679.18,2670.728907,2733.071093,53.13116385,0
2710.35,692.8895665,2727.561439,2705.521429,2683.481419,55.45355879,2700.01,2683.416973,2731.46017,2696.97,2676.595228,2732.561915,53.64938755,0
2715.81,689.0535525,2726.18115,2704.925714,2683.670278,56.41824003,2710.35,2683.481419,2727.561439,2700.01,2683.416973,2731.46017,55.45355879,0
2711.9,1084.402249,2719.828835,2702.704286,2685.579736,55.49148288,2715.81,2683.670278,2726.18115,2710.35,2683.481419,2727.561439,56.41824003,0
2705.5,819.5748001,2719.976419,2702.817143,2685.657866,53.92990389,2711.9,2685.579736,2719.828835,2715.81,2683.670278,2726.18115,55.49148288,0
2690.76,678.185769,2716.938347,2704.471429,2692.00451,50.41132015,2705.5,2685.657866,2719.976419,2711.9,2685.579736,2719.828835,53.92990389,0
2703.89,581.9706356,2717.089557,2705.46,2693.830443,53.3321608,2690.76,2692.00451,2716.938347,2705.5,2685.657866,2719.976419,50.41132015,0
2699.81,616.1408997,2717.091546,2705.431429,2693.771311,52.30125834,2703.89,2693.830443,2717.089557,2690.76,2692.00451,2716.938347,53.3321608,0
2715,568.6613,2718.610448,2706.095714,2693.58098,55.73209219,2699.81,2693.771311,2717.091546,2703.89,2693.830443,2717.089557,52.30125834,0
2708.04,399.1533226,2716.153931,2704.985714,2693.817498,53.82185381,2715,2693.58098,2718.610448,2699.81,2693.771311,2717.091546,55.73209219,0
2704.44,409.3659138,2714.259377,2703.92,2693.580623,52.81351784,2708.04,2693.817498,2716.153931,2715,2693.58098,2718.610448,53.82185381,0
2711,248.5051311,2715.69768,2704.705714,2693.713748,54.48680305,2704.44,2693.580623,2714.259377,2708.04,2693.817498,2716.153931,52.81351784,0
2630.02,1382.513971,2737.038528,2696.028571,2655.018615,37.03000036,2711,2693.713748,2715.69768,2704.44,2693.580623,2714.259377,54.48680305,0
2657.24,1409.326691,2734.592921,2689.364286,2644.135651,43.57405949,2630.02,2655.018615,2737.038528,2711,2693.713748,2715.69768,37.03000036,0
2628,1136.525111,2733.732949,2679.105714,2624.478479,38.89766648,2657.24,2644.135651,2734.592921,2630.02,2655.018615,2737.038528,43.57405949,0
2516.06,3112.006684,2747.109342,2650.685714,2554.262086,26.96617096,2628,2624.478479,2733.732949,2657.24,2644.135651,2734.592921,38.89766648,0
2588.48,1820.973781,2727.560874,2633.605714,2539.650555,39.82607129,2516.06,2554.262086,2747.109342,2628,2624.478479,2733.732949,26.96617096,1
2574.84,1123.334525,2702.002749,2615.091429,2528.180108,38.45272155,2588.48,2539.650555,2727.560874,2516.06,2554.262086,2747.109342,39.82607129,0
2529.86,1536.521553,2662.870626,2589.214286,2515.557945,34.25746376,2574.84,2528.180108,2702.002749,2588.48,2539.650555,2727.560874,38.45272155,0
2544.28,1166.429658,2649.086967,2576.965714,2504.844462,36.64390351,2529.86,2515.557945,2662.870626,2574.84,2528.180108,2702.002749,34.25746376,0
2578.06,780.0910313,2618.97129,2565.654286,2512.337282,41.95907647,2544.28,2504.844462,2649.086967,2529.86,2515.557945,2662.870626,36.64390351,0
2575.84,428.5566863,2596.955059,2558.202857,2519.450655,41.71141303,2578.06,2512.337282,2618.97129,2544.28,2504.844462,2649.086967,41.95907647,0
2606.23,565.6966894,2607.125005,2571.084286,2535.043566,46.37742708,2575.84,2519.450655,2596.955059,2578.06,2512.337282,2618.97129,41.71141303,0
2623.62,499.716526,2621.183195,2576.104286,2531.025376,48.89830262,2606.23,2535.043566,2607.125005,2575.84,2519.450655,2596.955059,46.37742708,0
2605.72,507.0227582,2628.157394,2580.515714,2532.874034,46.47630622,2623.62,2531.025376,2621.183195,2606.23,2535.043566,2607.125005,48.89830262,0
2559.16,994.3883851,2624.09833,2584.701429,2545.304527,40.81354038,2605.72,2532.874034,2628.157394,2623.62,2531.025376,2621.183195,46.47630622,0
2587.04,728.6699027,2621.546562,2590.81,2560.073438,45.12510761,2559.16,2545.304527,2624.09833,2605.72,2532.874034,2628.157394,40.81354038,0
2464.17,2977.78621,2648.376655,2574.54,2500.703345,33.53179842,2587.04,2560.073438,2621.546562,2559.16,2545.304527,2624.09833,45.12510761,0
2468.66,1631.391741,2651.571507,2559.228571,2466.885636,34.19710124,2464.17,2500.703345,2648.376655,2587.04,2560.073438,2621.546562,33.53179842,1
2505.61,1935.669202,2635.828651,2544.854286,2453.879921,39.55867395,2468.66,2466.885636,2651.571507,2464.17,2500.703345,2648.376655,34.19710124,0
2549.67,1949.13415,2611.997947,2534.29,2456.582053,45.28371388,2505.61,2453.879921,2635.828651,2468.66,2466.885636,2651.571507,39.55867395,0
2550.6,892.5513189,2592.328635,2526.415714,2460.502794,45.40127134,2549.67,2456.582053,2611.997947,2505.61,2453.879921,2635.828651,45.28371388,0
2516.59,812.5861919,2583.16501,2520.334286,2457.503562,41.85938362,2550.6,2460.502794,2592.328635,2549.67,2456.582053,2611.997947,45.40127134,0
2498.69,899.4486122,2555.771256,2507.712857,2459.654458,40.08682926,2516.59,2457.503562,2583.16501,2550.6,2460.502794,2592.328635,41.85938362,0
2522.98,1158.825453,2556.317443,2516.114286,2475.911128,43.57832773,2498.69,2459.654458,2555.771256,2516.59,2457.503562,2583.16501,40.08682926,0
2480,972.5286065,2553.869885,2517.734286,2481.598687,39.22270123,2522.98,2475.911128,2556.317443,2498.69,2459.654458,2555.771256,43.57832773,0
2455.21,1021.20301,2559.508242,2510.534286,2461.56033,36.92996663,2480,2481.598687,2553.869885,2522.98,2475.911128,2556.317443,39.22270123,0
2371.34,2050.055022,2566.750458,2485.058571,2403.366685,30.44574697,2455.21,2461.56033,2559.508242,2480,2481.598687,2553.869885,36.92996663,0
2371.04,1531.786393,2548.79935,2459.407143,2370.014935,30.4251686,2371.34,2403.366685,2566.750458,2455.21,2461.56033,2559.508242,30.44574697,1
2320.03,3362.097809,2538.144311,2431.327143,2324.509975,27.07427906,2371.04,2370.014935,2548.79935,2371.34,2403.366685,2566.750458,30.4251686,0
2387,3425.732463,2515.421922,2415.371429,2315.320936,36.90003348,2320.03,2324.509975,2538.144311,2371.04,2370.014935,2548.79935,27.07427906,1
2407.91,2914.137014,2474.417758,2398.932857,2323.447956,39.63486013,2387,2315.320936,2515.421922,2320.03,2324.509975,2538.144311,36.90003348,0
2437.46,1771.557747,2455.93973,2392.855714,2329.771698,43.37022996,2407.91,2323.447956,2474.417758,2387,2315.320936,2515.421922,39.63486013,0
2449.99,1202.945363,2453.574275,2392.11,2330.645725,44.92644211,2437.46,2329.771698,2455.93973,2407.91,2323.447956,2474.417758,43.37022996,0
2444.25,1034.935452,2467.86275,2402.525714,2337.188678,44.32551295,2449.99,2330.645725,2453.574275,2437.46,2329.771698,2455.93973,44.92644211,0
2368.3,1067.519161,2467.910091,2402.134286,2336.358481,37.22957379,2444.25,2337.188678,2467.86275,2449.99,2330.645725,2453.574275,44.32551295,0
2380.01,681.3008564,2457.090444,2410.702857,2364.315271,38.85486731,2368.3,2336.358481,2467.910091,2444.25,2337.188678,2467.86275,37.22957379,0
2361.52,1626.504629,2459.206223,2407.062857,2354.919491,37.21626265,2380.01,2364.315271,2457.090444,2368.3,2336.358481,2467.910091,38.85486731,0
2318.06,2061.324101,2464.185695,2394.227143,2324.26859,33.62663308,2361.52,2354.919491,2459.206223,2380.01,2364.315271,2457.090444,37.21626265,0
2313.95,2835.41173,2451.84488,2376.582857,2301.320834,33.29952469,2318.06,2324.26859,2464.185695,2361.52,2354.919491,2459.206223,33.62663308,1
2340.88,1997.822085,2422.602408,2360.995714,2299.389021,37.58386902,2313.95,2301.320834,2451.84488,2318.06,2324.26859,2464.185695,33.29952469,0
2406.43,2530.803173,2402.125768,2355.592857,2309.059946,46.57866296,2340.88,2299.389021,2422.602408,2313.95,2301.320834,2451.84488,37.58386902,0
2447.58,2206.035089,2434.332292,2366.918571,2299.504851,51.32125307,2406.43,2309.059946,2402.125768,2340.88,2299.389021,2422.602408,46.57866296,0
2575.75,3139.813973,2524.29503,2394.881429,2265.467827,62.49088543,2447.58,2299.504851,2434.332292,2406.43,2309.059946,2402.125768,51.32125307,0
2457.05,1786.763205,2539.728359,2408.528571,2277.328784,50.85319609,2575.75,2265.467827,2524.29503,2447.58,2299.504851,2434.332292,62.49088543,0
2531.16,1170.081176,2570.619437,2438.971429,2307.32342,56.32234975,2457.05,2277.328784,2539.728359,2575.75,2265.467827,2524.29503,50.85319609,0
2497.02,915.5527844,2573.988032,2465.124286,2356.260539,53.37562735,2531.16,2307.32342,2570.619437,2457.05,2277.328784,2539.728359,56.32234975,0
2518.35,800.8973039,2570.188562,2490.477143,2410.765724,54.96109825,2497.02,2356.260539,2573.988032,2531.16,2307.32342,2570.619437,53.37562735,0
2519,1306.109873,2567.901749,2506.558571,2445.215394,55.01130427,2518.35,2410.765724,2570.188562,2497.02,2356.260539,2573.988032,54.96109825,0
2529,789.2781043,2568.21379,2518.19,2468.16621,55.8271256,2519,2445.215394,2567.901749,2518.35,2410.765724,2570.188562,55.01130427,0
2573.76,2276.723527,2567.19907,2517.905714,2468.612359,59.37794289,2529,2468.16621,2568.21379,2519,2445.215394,2567.901749,55.8271256,0
2546.62,1376.813502,2564.407192,2530.701429,2496.995665,56.41663027,2573.76,2468.612359,2567.19907,2529,2468.16621,2568.21379,59.37794289,0
2553.21,1173.508858,2569.580024,2533.851429,2498.122833,56.97769509,2546.62,2496.995665,2564.407192,2573.76,2468.612359,2567.19907,56.41663027,0
2570,819.4237998,2576.151101,2544.277143,2512.403184,58.44547363,2553.21,2498.122833,2569.580024,2546.62,2496.995665,2564.407192,56.97769509,0
2588.2,2385.031205,2588.838201,2554.255714,2519.673227,60.03705808,2570,2512.403184,2576.151101,2553.21,2498.122833,2569.580024,58.44547363,0
2553.12,1454.004912,2586.395022,2559.13,2531.864978,55.61545528,2588.2,2519.673227,2588.838201,2570,2512.403184,2576.151101,60.03705808,0
2555.69,950.6987975,2583.501956,2562.942857,2542.383758,55.87186478,2553.12,2531.864978,2586.395022,2588.2,2519.673227,2588.838201,55.61545528,0
2568.65,749.0819113,2582.070762,2562.212857,2542.354952,57.21419276,2555.69,2542.383758,2583.501956,2553.12,2531.864978,2586.395022,55.87186478,0
2550.02,808.1814813,2581.762668,2562.698571,2543.634475,54.64110229,2568.65,2542.354952,2582.070762,2555.69,2542.383758,2583.501956,57.21419276,0
2565.82,529.858258,2582.675005,2564.5,2546.324995,56.43072123,2550.02,2543.634475,2581.762668,2568.65,2542.354952,2582.070762,54.64110229,0
2566.93,723.120188,2582.007816,2564.061429,2546.115042,56.56038976,2565.82,2546.324995,2582.675005,2550.02,2543.634475,2581.762668,56.43072123,0
2548.03,935.2809043,2570.293651,2558.322857,2546.352063,53.63345218,2566.93,2546.115042,2582.007816,2565.82,2546.324995,2582.675005,56.56038976,0
2537.09,667.1984778,2572.394724,2556.032857,2539.67099,51.95739572,2548.03,2546.352063,2570.293651,2566.93,2546.115042,2582.007816,53.63345218,0
2555,659.8503359,2572.304807,2555.934286,2539.563765,54.46610667,2537.09,2539.67099,2572.394724,2548.03,2546.352063,2570.293651,51.95739572,0
2588.05,898.1903988,2581.733265,2558.705714,2535.678163,58.74705157,2555,2539.563765,2572.304807,2537.09,2539.67099,2572.394724,54.46610667,0
2571.56,755.7648645,2584.973905,2561.782857,2538.59181,55.9220307,2588.05,2535.678163,2581.733265,2555,2539.563765,2572.304807,58.74705157,0
2556.21,687.2800294,2583.611891,2560.41,2537.208109,53.35019056,2571.56,2538.59181,2584.973905,2588.05,2535.678163,2581.733265,55.9220307,0
2530,683.6553737,2582.68943,2555.134286,2527.579142,49.19028299,2556.21,2537.208109,2583.611891,2571.56,2538.59181,2584.973905,53.35019056,0
2537.65,632.5915325,2582.571604,2553.651429,2524.731254,50.40579085,2530,2527.579142,2582.68943,2556.21,2537.208109,2583.611891,49.19028299,0
2513.58,1265.01477,2585.491705,2550.292857,2515.094009,46.62623568,2537.65,2524.731254,2582.571604,2530,2527.579142,2582.68943,50.40579085,0
2510.28,648.8807527,2584.581333,2543.904286,2503.227239,46.11569361,2513.58,2515.094009,2585.491705,2537.65,2524.731254,2582.571604,46.62623568,0
2513.99,338.5768948,2565.943085,2533.324286,2500.705486,46.82069262,2510.28,2503.227239,2584.581333,2513.58,2515.094009,2585.491705,46.11569361,0
2522.37,434.1016059,2549.134192,2526.297143,2503.460093,48.46096982,2513.99,2500.705486,2565.943085,2510.28,2503.227239,2584.581333,46.82069262,0
2540.01,620.523749,2540.78508,2523.982857,2507.180635,51.82917037,2522.37,2503.460093,2549.134192,2513.99,2500.705486,2565.943085,48.46096982,0
2479,1033.469478,2545.010398,2516.697143,2488.383888,41.68289392,2540.01,2507.180635,2540.78508,2522.37,2503.460093,2549.134192,51.82917037,0
2511.16,1024.362304,2538.174671,2512.912857,2487.651043,47.51550665,2479,2488.383888,2545.010398,2540.01,2507.180635,2540.78508,41.68289392,0
2526.96,1157.63307,2541.15337,2514.824286,2488.495201,50.15323396,2511.16,2487.651043,2538.174671,2479,2488.383888,2545.010398,47.51550665,0
2499.24,881.5865078,2540.798037,2513.247143,2485.696249,45.80390539,2526.96,2488.495201,2541.15337,2511.16,2487.651043,2538.174671,50.15323396,0
2460.84,2188.073561,2544.538278,2505.654286,2466.770293,40.55690858,2499.24,2485.696249,2540.798037,2526.96,2488.495201,2541.15337,45.80390539,0
2455.19,1641.809132,2541.151272,2496.057143,2450.963014,39.83386799,2460.84,2466.770293,2544.538278,2499.24,2485.696249,2540.798037,40.55690858,0
2441.11,714.113725,2525.904062,2481.928571,2437.953081,38.01503781,2455.19,2450.963014,2541.151272,2460.84,2466.770293,2544.538278,39.83386799,0
2436.11,776.0007258,2526.015034,2475.801429,2425.587823,37.36261525,2441.11,2437.953081,2525.904062,2455.19,2450.963014,2541.151272,38.01503781,0
2464.41,740.6401909,2514.519989,2469.122857,2423.725725,43.29458828,2436.11,2425.587823,2526.015034,2441.11,2437.953081,2525.904062,37.36261525,0
2506.99,771.9825364,2504.062437,2466.27,2428.477563,50.83846964,2464.41,2423.725725,2514.519989,2436.11,2425.587823,2526.015034,43.29458828,0
2497.02,453.4900393,2503.135827,2465.952857,2428.769887,49.18838181,2506.99,2428.477563,2504.062437,2464.41,2423.725725,2514.519989,50.83846964,0
2509.17,279.0474584,2516.068878,2472.857143,2429.645407,51.26437964,2497.02,2428.769887,2503.135827,2506.99,2428.477563,2504.062437,49.18838181,0
2454.43,437.8291989,2516.061905,2472.748571,2429.435238,42.78329665,2509.17,2429.645407,2516.068878,2497.02,2428.769887,2503.135827,51.26437964,0
2467.83,567.8295005,2515.671819,2476.565714,2437.459609,45.17442817,2454.43,2429.435238,2516.061905,2509.17,2429.645407,2516.068878,42.78329665,0
2445.99,700.2721193,2514.021971,2477.977143,2441.932315,42.0872367,2467.83,2437.459609,2515.671819,2454.43,2429.435238,2516.061905,45.17442817,0
